,det33,det35,det36,det37,det39,det41,det43,det45,det47,totalct,month,day,hour,minute,day-of-week,min_bin
2019-05-27 17:30:00,21,5,0,15,5,38,12,8,11,115,5,27,17,30,0,70
2019-05-27 17:45:00,18,7,0,17,2,37,10,13,7,111,5,27,17,45,0,71
2019-05-27 18:00:00,20,5,0,15,5,68,6,10,7,136,5,27,18,0,0,72
2019-05-27 18:15:00,29,7,0,12,4,68,5,5,4,134,5,27,18,15,0,73
2019-05-27 18:30:00,26,6,0,10,5,61,0,10,6,124,5,27,18,30,0,74
2019-05-27 18:45:00,33,7,0,18,10,69,7,6,5,155,5,27,18,45,0,75
2019-05-27 19:00:00,50,6,0,21,3,62,3,9,7,161,5,27,19,0,0,76
2019-05-27 19:15:00,48,7,0,15,5,73,3,3,5,159,5,27,19,15,0,77
2019-05-27 19:30:00,51,7,0,17,4,64,4,1,5,153,5,27,19,30,0,78
2019-05-27 19:45:00,46,12,0,17,8,52,2,5,2,144,5,27,19,45,0,79
2019-05-27 20:00:00,41,6,0,15,3,55,5,3,4,132,5,27,20,0,0,80
2019-05-27 20:15:00,51,6,0,16,3,65,0,2,1,144,5,27,20,15,0,81
2019-05-27 20:30:00,51,5,0,18,6,54,0,1,2,137,5,27,20,30,0,82
2019-05-27 20:45:00,64,3,0,14,3,66,1,3,3,157,5,27,20,45,0,83
2019-05-27 21:00:00,59,3,0,14,2,56,2,2,1,139,5,27,21,0,0,84
2019-05-27 21:15:00,51,8,0,13,4,59,0,5,6,146,5,27,21,15,0,85
2019-05-27 21:30:00,60,7,0,14,4,46,0,0,0,131,5,27,21,30,0,86
2019-05-27 21:45:00,52,4,0,16,2,47,0,0,0,121,5,27,21,45,0,87
2019-05-27 22:00:00,53,5,0,9,1,44,1,0,2,115,5,27,22,0,0,88
2019-05-27 22:15:00,50,6,0,7,1,39,0,0,0,103,5,27,22,15,0,89
2019-05-27 22:30:00,46,1,0,7,3,29,0,0,0,86,5,27,22,30,0,90
2019-05-27 22:45:00,44,7,0,9,1,39,0,0,0,100,5,27,22,45,0,91
2019-05-27 23:00:00,33,2,0,9,4,35,0,0,0,83,5,27,23,0,0,92
2019-05-27 23:15:00,32,1,0,7,2,35,0,0,0,77,5,27,23,15,0,93
2019-05-27 23:30:00,33,6,0,9,0,29,0,0,0,77,5,27,23,30,0,94
2019-05-27 23:45:00,33,3,0,3,1,20,0,0,0,60,5,27,23,45,0,95
2019-05-28 00:00:00,30,2,0,5,0,33,0,0,0,70,5,28,0,0,1,0
2019-05-28 00:15:00,31,2,0,2,1,18,2,0,0,56,5,28,0,15,1,1
2019-05-28 00:30:00,19,1,0,6,2,21,6,0,0,55,5,28,0,30,1,2
2019-05-28 00:45:00,12,2,0,4,3,13,0,0,0,34,5,28,0,45,1,3
2019-05-28 01:00:00,21,8,0,0,1,15,0,0,0,45,5,28,1,0,1,4
2019-05-28 01:15:00,14,4,0,2,2,11,0,0,0,33,5,28,1,15,1,5
2019-05-28 01:30:00,22,6,0,3,0,17,0,2,2,52,5,28,1,30,1,6
2019-05-28 01:45:00,7,1,0,1,0,7,0,0,0,16,5,28,1,45,1,7
2019-05-28 02:00:00,9,0,0,2,0,9,0,0,0,20,5,28,2,0,1,8
2019-05-28 02:15:00,7,1,0,1,1,17,0,0,0,27,5,28,2,15,1,9
2019-05-28 02:30:00,7,1,0,2,0,12,0,1,0,23,5,28,2,30,1,10
2019-05-28 02:45:00,8,0,0,0,1,12,0,0,0,21,5,28,2,45,1,11
2019-05-28 03:00:00,10,0,0,0,0,9,0,0,0,19,5,28,3,0,1,12
2019-05-28 03:15:00,13,0,0,0,0,9,0,0,0,22,5,28,3,15,1,13
2019-05-28 03:30:00,10,0,0,3,2,11,0,0,0,26,5,28,3,30,1,14
2019-05-28 03:45:00,11,0,0,1,1,7,0,0,0,20,5,28,3,45,1,15
2019-05-28 04:00:00,10,1,0,1,0,8,0,0,0,20,5,28,4,0,1,16
2019-05-28 04:15:00,12,0,0,2,1,24,20,0,0,59,5,28,4,15,1,17
2019-05-28 04:30:00,16,1,0,1,0,15,10,0,0,43,5,28,4,30,1,18
2019-05-28 04:45:00,15,1,0,0,2,16,0,0,0,34,5,28,4,45,1,19
2019-05-28 05:00:00,15,0,0,5,0,21,0,0,0,41,5,28,5,0,1,20
2019-05-28 05:15:00,19,3,0,3,2,25,0,0,0,52,5,28,5,15,1,21
2019-05-28 05:30:00,28,0,0,7,1,38,0,0,0,74,5,28,5,30,1,22
2019-05-28 05:45:00,33,1,0,9,0,41,0,0,0,84,5,28,5,45,1,23
2019-05-28 06:00:00,46,1,0,7,0,37,0,0,0,91,5,28,6,0,1,24
2019-05-28 06:15:00,36,2,0,13,1,31,22,0,0,105,5,28,6,15,1,25
2019-05-28 06:30:00,53,1,0,14,2,48,3,0,0,121,5,28,6,30,1,26
2019-05-28 06:45:00,31,3,0,13,2,43,8,0,2,102,5,28,6,45,1,27
2019-05-28 07:00:00,50,4,0,13,3,59,0,0,0,129,5,28,7,0,1,28
2019-05-28 07:15:00,69,2,0,20,7,65,0,0,0,163,5,28,7,15,1,29
2019-05-28 07:30:00,59,5,0,11,5,73,5,2,0,160,5,28,7,30,1,30
2019-05-28 07:45:00,63,4,0,20,5,76,1,2,0,171,5,28,7,45,1,31
2019-05-28 08:00:00,43,9,0,11,5,65,2,0,1,136,5,28,8,0,1,32
2019-05-28 08:15:00,23,7,0,17,8,45,3,2,3,108,5,28,8,15,1,33
2019-05-28 08:30:00,29,9,0,18,5,55,4,5,3,128,5,28,8,30,1,34
2019-05-28 08:45:00,32,10,0,15,6,50,6,6,1,126,5,28,8,45,1,35
2019-05-28 09:00:00,33,7,0,14,8,47,4,5,4,122,5,28,9,0,1,36
2019-05-28 09:15:00,47,6,0,21,8,70,2,6,4,164,5,28,9,15,1,37
2019-05-28 09:30:00,49,4,0,16,8,53,8,18,19,175,5,28,9,30,1,38
2019-05-28 09:45:00,46,8,0,14,8,59,6,20,18,179,5,28,9,45,1,39
2019-05-28 10:00:00,49,7,0,16,3,60,3,8,12,158,5,28,10,0,1,40
2019-05-28 10:15:00,48,3,0,13,5,74,4,7,7,161,5,28,10,15,1,41
2019-05-28 10:30:00,44,9,0,14,5,59,5,11,4,151,5,28,10,30,1,42
2019-05-28 10:45:00,48,5,0,14,5,52,6,5,7,142,5,28,10,45,1,43
2019-05-28 11:00:00,46,9,0,7,19,46,6,13,8,154,5,28,11,0,1,44
2019-05-28 11:15:00,52,7,0,19,12,47,16,11,4,168,5,28,11,15,1,45
2019-05-28 11:30:00,38,9,0,18,4,60,5,11,7,152,5,28,11,30,1,46
2019-05-28 11:45:00,37,7,0,14,6,43,9,11,3,130,5,28,11,45,1,47
2019-05-28 12:00:00,28,12,0,13,4,43,5,13,9,127,5,28,12,0,1,48
2019-05-28 12:15:00,20,8,0,12,6,73,11,8,5,143,5,28,12,15,1,49
2019-05-28 12:30:00,15,5,0,18,4,46,10,7,5,110,5,28,12,30,1,50
2019-05-28 12:45:00,5,9,0,21,8,49,3,11,10,116,5,28,12,45,1,51
2019-05-28 13:00:00,4,8,0,17,6,31,7,8,7,88,5,28,13,0,1,52
2019-05-28 13:15:00,0,6,0,13,4,40,10,11,6,90,5,28,13,15,1,53
2019-05-28 13:30:00,1,7,0,14,8,42,7,9,5,93,5,28,13,30,1,54
2019-05-28 13:45:00,9,6,0,17,5,49,9,8,9,112,5,28,13,45,1,55
2019-05-28 14:00:00,43,5,0,17,6,51,7,7,7,143,5,28,14,0,1,56
2019-05-28 14:15:00,29,6,0,13,5,56,8,12,8,137,5,28,14,15,1,57
2019-05-28 14:30:00,45,6,0,19,7,40,10,10,6,143,5,28,14,30,1,58
2019-05-28 14:45:00,38,6,0,17,10,37,6,12,8,134,5,28,14,45,1,59
2019-05-28 15:00:00,39,7,0,13,5,55,8,14,7,148,5,28,15,0,1,60
2019-05-28 15:15:00,28,2,0,11,5,45,7,15,10,123,5,28,15,15,1,61
2019-05-28 15:30:00,23,9,0,17,6,52,5,11,6,129,5,28,15,30,1,62
2019-05-28 15:45:00,16,8,0,8,4,47,7,15,7,112,5,28,15,45,1,63
2019-05-28 16:00:00,3,9,0,8,7,35,5,13,7,87,5,28,16,0,1,64
