,det33,det35,det37,det39,det41,det43,det45,det47,totalct,month,day,hour,minute,day-of-week,year,min_bin
2018-11-07 00:30:00,22,0,0,1,13,0,1,0,37,11,7,0,30,2,2018,2
2018-11-07 00:45:00,13,0,2,1,9,0,2,0,27,11,7,0,45,2,2018,3
2018-11-07 01:00:00,15,0,1,1,21,6,1,4,49,11,7,1,0,2,2018,4
2018-11-07 01:15:00,13,6,0,1,10,0,0,0,30,11,7,1,15,2,2018,5
2018-11-07 01:30:00,30,1,0,0,15,0,0,0,46,11,7,1,30,2,2018,6
2018-11-07 01:45:00,9,2,0,1,8,0,0,0,20,11,7,1,45,2,2018,7
2018-11-07 02:00:00,18,0,1,0,9,3,1,0,32,11,7,2,0,2,2018,8
2018-11-07 02:15:00,11,2,0,0,10,0,1,0,24,11,7,2,15,2,2018,9
2018-11-07 02:30:00,14,0,0,0,11,0,0,0,25,11,7,2,30,2,2018,10
2018-11-07 02:45:00,13,0,0,0,10,0,2,0,25,11,7,2,45,2,2018,11
2018-11-07 03:00:00,10,0,2,0,8,0,0,0,20,11,7,3,0,2,2018,12
2018-11-07 03:15:00,10,1,3,2,12,1,1,1,31,11,7,3,15,2,2018,13
2018-11-07 03:30:00,11,1,2,0,22,2,3,3,44,11,7,3,30,2,2018,14
2018-11-07 03:45:00,8,1,4,0,19,0,1,1,34,11,7,3,45,2,2018,15
2018-11-07 04:00:00,18,6,1,0,31,0,1,0,57,11,7,4,0,2,2018,16
2018-11-07 04:15:00,20,0,2,0,51,0,0,1,74,11,7,4,15,2,2018,17
2018-11-07 04:30:00,29,1,4,0,57,2,0,0,93,11,7,4,30,2,2018,18
2018-11-07 04:45:00,27,1,8,1,59,2,1,0,99,11,7,4,45,2,2018,19
2018-11-07 05:00:00,32,3,11,11,57,1,2,0,117,11,7,5,0,2,2018,20
2018-11-07 05:15:00,32,11,4,2,40,2,4,0,95,11,7,5,15,2,2018,21
2018-11-07 05:30:00,39,6,13,0,74,5,2,1,140,11,7,5,30,2,2018,22
2018-11-07 05:45:00,44,6,7,1,52,7,6,0,123,11,7,5,45,2,2018,23
2018-11-07 06:00:00,46,7,12,0,54,8,3,2,132,11,7,6,0,2,2018,24
2018-11-07 06:15:00,65,4,8,1,85,5,7,3,178,11,7,6,15,2,2018,25
2018-11-07 06:30:00,57,7,11,3,60,8,7,5,158,11,7,6,30,2,2018,26
2018-11-07 06:45:00,61,11,9,8,41,8,9,6,153,11,7,6,45,2,2018,27
2018-11-07 07:00:00,65,9,11,3,60,4,7,3,162,11,7,7,0,2,2018,28
2018-11-07 07:15:00,60,8,23,5,50,4,9,2,161,11,7,7,15,2,2018,29
2018-11-07 07:30:00,46,10,11,6,38,5,8,4,128,11,7,7,30,2,2018,30
2018-11-07 07:45:00,49,10,13,7,38,6,9,3,135,11,7,7,45,2,2018,31
2018-11-07 08:00:00,55,9,10,2,59,7,11,6,159,11,7,8,0,2,2018,32
2018-11-07 08:15:00,63,10,16,6,52,7,12,4,170,11,7,8,15,2,2018,33
2018-11-07 08:30:00,43,9,16,8,57,7,15,8,163,11,7,8,30,2,2018,34
2018-11-07 08:45:00,58,8,14,10,44,6,12,8,160,11,7,8,45,2,2018,35
2018-11-07 09:00:00,44,8,12,6,48,10,14,6,148,11,7,9,0,2,2018,36
2018-11-07 09:15:00,46,8,13,11,34,8,13,6,139,11,7,9,15,2,2018,37
2018-11-07 09:30:00,55,12,18,5,43,7,12,10,162,11,7,9,30,2,2018,38
2018-11-07 09:45:00,38,5,10,7,30,6,16,3,115,11,7,9,45,2,2018,39
2018-11-07 10:00:00,34,8,12,8,19,8,15,11,115,11,7,10,0,2,2018,40
2018-11-07 10:15:00,48,10,18,15,32,7,12,10,152,11,7,10,15,2,2018,41
2018-11-07 10:30:00,46,11,9,10,34,7,10,7,134,11,7,10,30,2,2018,42
2018-11-07 10:45:00,43,9,10,9,29,9,14,5,128,11,7,10,45,2,2018,43
2018-11-07 11:00:00,33,8,11,14,16,7,11,12,112,11,7,11,0,2,2018,44
2018-11-07 11:15:00,30,5,15,11,26,6,12,9,114,11,7,11,15,2,2018,45
2018-11-07 11:30:00,32,5,11,9,20,8,13,10,108,11,7,11,30,2,2018,46
2018-11-07 11:45:00,36,3,13,9,27,5,16,6,115,11,7,11,45,2,2018,47
2018-11-07 12:00:00,45,11,11,12,14,8,12,11,124,11,7,12,0,2,2018,48
2018-11-07 12:15:00,29,6,16,7,23,9,8,9,107,11,7,12,15,2,2018,49
2018-11-07 12:30:00,41,11,7,5,25,6,6,9,110,11,7,12,30,2,2018,50
2018-11-07 12:45:00,36,7,10,11,25,5,12,10,116,11,7,12,45,2,2018,51
2018-11-07 13:00:00,35,6,14,16,29,6,16,9,131,11,7,13,0,2,2018,52
2018-11-07 13:15:00,23,12,11,9,21,6,19,10,111,11,7,13,15,2,2018,53
2018-11-07 13:30:00,46,10,15,17,39,5,7,11,150,11,7,13,30,2,2018,54
2018-11-07 13:45:00,29,9,15,15,16,9,15,6,114,11,7,13,45,2,2018,55
2018-11-07 14:00:00,35,8,15,13,23,8,9,10,121,11,7,14,0,2,2018,56
2018-11-07 14:15:00,40,11,15,9,14,8,12,11,120,11,7,14,15,2,2018,57
2018-11-07 14:30:00,36,10,7,14,24,11,14,12,128,11,7,14,30,2,2018,58
2018-11-07 14:45:00,22,8,14,15,30,6,11,8,114,11,7,14,45,2,2018,59
2018-11-07 15:00:00,26,7,14,12,29,6,11,8,113,11,7,15,0,2,2018,60
2018-11-07 15:15:00,22,7,8,10,34,7,12,9,109,11,7,15,15,2,2018,61
2018-11-07 15:30:00,25,6,9,10,31,7,15,6,109,11,7,15,30,2,2018,62
2018-11-07 15:45:00,20,9,11,13,29,7,8,7,104,11,7,15,45,2,2018,63
2018-11-07 16:00:00,34,11,8,11,25,7,9,9,114,11,7,16,0,2,2018,64
2018-11-07 16:15:00,34,8,0,14,25,7,10,7,105,11,7,16,15,2,2018,65
2018-11-07 16:30:00,29,7,18,7,25,7,4,8,105,11,7,16,30,2,2018,66
2018-11-07 16:45:00,34,7,8,5,25,7,4,9,99,11,7,16,45,2,2018,67
2018-11-07 17:00:00,25,8,7,6,32,6,10,8,102,11,7,17,0,2,2018,68
2018-11-07 17:15:00,26,6,6,11,35,7,6,8,105,11,7,17,15,2,2018,69
2018-11-07 17:30:00,36,8,13,11,44,8,10,8,138,11,7,17,30,2,2018,70
2018-11-07 17:45:00,32,10,9,10,32,5,10,10,118,11,7,17,45,2,2018,71
2018-11-07 18:00:00,31,10,13,10,23,11,14,8,120,11,7,18,0,2,2018,72
2018-11-07 18:15:00,30,11,16,12,22,9,8,9,117,11,7,18,15,2,2018,73
2018-11-07 18:30:00,43,10,21,12,32,9,10,5,142,11,7,18,30,2,2018,74
2018-11-07 18:45:00,44,9,11,16,26,8,15,6,135,11,7,18,45,2,2018,75
2018-11-07 19:00:00,30,11,22,15,42,10,24,7,161,11,7,19,0,2,2018,76
2018-11-07 19:15:00,44,9,14,10,42,7,9,5,140,11,7,19,15,2,2018,77
2018-11-07 19:30:00,60,9,19,9,68,8,14,7,194,11,7,19,30,2,2018,78
2018-11-07 19:45:00,40,6,21,9,63,6,14,6,165,11,7,19,45,2,2018,79
2018-11-07 20:00:00,54,10,14,10,52,7,16,6,169,11,7,20,0,2,2018,80
2018-11-07 20:15:00,59,6,16,7,54,7,15,5,169,11,7,20,15,2,2018,81
2018-11-07 20:30:00,42,9,11,10,47,7,11,5,142,11,7,20,30,2,2018,82
2018-11-07 20:45:00,47,7,17,10,41,6,18,6,152,11,7,20,45,2,2018,83
2018-11-07 21:00:00,43,5,9,6,40,7,12,1,123,11,7,21,0,2,2018,84
2018-11-07 21:15:00,43,4,20,8,55,7,21,9,167,11,7,21,15,2,2018,85
2018-11-07 21:30:00,35,6,31,8,41,4,13,5,143,11,7,21,30,2,2018,86
2018-11-07 21:45:00,45,3,5,4,49,1,10,3,120,11,7,21,45,2,2018,87
2018-11-07 22:00:00,37,7,6,4,38,1,6,1,100,11,7,22,0,2,2018,88
2018-11-07 22:15:00,27,6,3,2,35,3,3,2,81,11,7,22,15,2,2018,89
2018-11-07 22:30:00,26,4,2,1,39,1,7,2,82,11,7,22,30,2,2018,90
2018-11-07 22:45:00,27,4,3,3,39,1,3,0,80,11,7,22,45,2,2018,91
2018-11-07 23:00:00,37,3,7,2,20,0,2,0,71,11,7,23,0,2,2018,92
2018-11-07 23:15:00,29,3,5,1,28,0,1,0,67,11,7,23,15,2,2018,93
2018-11-07 23:30:00,21,2,3,0,29,0,2,1,58,11,7,23,30,2,2018,94
2018-11-07 23:45:00,18,2,4,1,23,0,2,0,50,11,7,23,45,2,2018,95
2018-11-08 00:00:00,25,3,0,0,17,3,5,0,53,11,8,0,0,3,2018,0
2018-11-08 00:15:00,19,1,4,2,19,4,1,1,51,11,8,0,15,3,2018,1
2018-11-08 00:30:00,17,0,1,1,10,0,0,0,29,11,8,0,30,3,2018,2
2018-11-08 00:45:00,17,0,1,1,14,0,1,0,34,11,8,0,45,3,2018,3
2018-11-08 01:00:00,15,0,2,0,16,1,2,0,36,11,8,1,0,3,2018,4
2018-11-08 01:15:00,16,0,2,1,7,1,1,0,28,11,8,1,15,3,2018,5
2018-11-08 01:30:00,27,1,0,0,7,0,2,0,37,11,8,1,30,3,2018,6
2018-11-08 01:45:00,12,0,0,1,15,1,3,2,34,11,8,1,45,3,2018,7
2018-11-08 02:00:00,11,2,1,0,8,0,0,0,22,11,8,2,0,3,2018,8
2018-11-08 02:15:00,13,2,0,0,8,3,0,0,26,11,8,2,15,3,2018,9
2018-11-08 02:30:00,10,1,1,0,14,0,1,1,28,11,8,2,30,3,2018,10
2018-11-08 02:45:00,10,1,0,0,5,1,0,0,17,11,8,2,45,3,2018,11
2018-11-08 03:00:00,9,1,1,0,15,0,0,0,26,11,8,3,0,3,2018,12
2018-11-08 03:15:00,17,0,3,2,13,0,0,0,35,11,8,3,15,3,2018,13
2018-11-08 03:30:00,9,2,3,1,15,0,0,0,30,11,8,3,30,3,2018,14
2018-11-08 03:45:00,8,0,2,0,18,2,1,0,31,11,8,3,45,3,2018,15
2018-11-08 04:00:00,12,1,5,2,32,1,3,2,58,11,8,4,0,3,2018,16
2018-11-08 04:15:00,21,2,3,1,47,1,0,1,76,11,8,4,15,3,2018,17
2018-11-08 04:30:00,23,1,3,0,44,4,1,0,76,11,8,4,30,3,2018,18
2018-11-08 04:45:00,28,2,7,2,40,5,1,0,85,11,8,4,45,3,2018,19
2018-11-08 05:00:00,23,0,2,0,47,0,2,0,74,11,8,5,0,3,2018,20
2018-11-08 05:15:00,40,2,6,3,62,2,4,0,119,11,8,5,15,3,2018,21
2018-11-08 05:30:00,43,4,7,0,75,4,3,2,138,11,8,5,30,3,2018,22
2018-11-08 05:45:00,53,6,10,3,62,3,3,0,140,11,8,5,45,3,2018,23
2018-11-08 06:00:00,47,2,12,0,54,2,8,4,129,11,8,6,0,3,2018,24
2018-11-08 06:15:00,46,6,15,3,71,3,2,1,147,11,8,6,15,3,2018,25
2018-11-08 06:30:00,38,8,8,5,73,5,9,2,148,11,8,6,30,3,2018,26
2018-11-08 06:45:00,59,8,18,2,58,3,7,4,159,11,8,6,45,3,2018,27
2018-11-08 07:00:00,57,6,12,7,56,3,9,6,156,11,8,7,0,3,2018,28
2018-11-08 07:15:00,71,7,14,3,42,5,9,2,153,11,8,7,15,3,2018,29
2018-11-08 07:30:00,55,9,12,7,43,9,10,5,150,11,8,7,30,3,2018,30
2018-11-08 07:45:00,57,10,12,8,35,6,14,5,147,11,8,7,45,3,2018,31
2018-11-08 08:00:00,54,8,15,4,41,8,10,5,145,11,8,8,0,3,2018,32
2018-11-08 08:15:00,39,12,13,14,48,8,11,9,154,11,8,8,15,3,2018,33
2018-11-08 08:30:00,41,13,19,8,47,9,17,7,161,11,8,8,30,3,2018,34
2018-11-08 08:45:00,44,10,17,8,53,8,15,7,162,11,8,8,45,3,2018,35
2018-11-08 09:00:00,46,9,13,10,38,7,10,8,141,11,8,9,0,3,2018,36
2018-11-08 09:15:00,60,8,16,7,58,8,12,8,177,11,8,9,15,3,2018,37
2018-11-08 09:30:00,44,9,15,8,52,8,17,10,163,11,8,9,30,3,2018,38
2018-11-08 09:45:00,55,9,11,6,40,8,15,4,148,11,8,9,45,3,2018,39
2018-11-08 10:00:00,36,10,14,10,32,8,16,6,132,11,8,10,0,3,2018,40
2018-11-08 10:15:00,32,8,16,12,38,8,16,9,139,11,8,10,15,3,2018,41
2018-11-08 10:30:00,36,7,22,19,32,8,13,7,144,11,8,10,30,3,2018,42
2018-11-08 10:45:00,38,8,13,10,25,9,15,8,126,11,8,10,45,3,2018,43
2018-11-08 11:00:00,26,12,11,14,24,8,15,8,118,11,8,11,0,3,2018,44
2018-11-08 11:15:00,45,5,8,11,16,7,13,9,114,11,8,11,15,3,2018,45
2018-11-08 11:30:00,36,8,11,11,23,6,22,9,126,11,8,11,30,3,2018,46
2018-11-08 11:45:00,24,7,15,6,18,6,12,7,95,11,8,11,45,3,2018,47
2018-11-08 12:00:00,35,4,8,9,19,3,10,8,96,11,8,12,0,3,2018,48
2018-11-08 12:15:00,37,5,9,12,16,7,8,9,103,11,8,12,15,3,2018,49
2018-11-08 12:30:00,33,6,9,11,18,5,12,8,102,11,8,12,30,3,2018,50
2018-11-08 12:45:00,34,8,14,10,18,7,14,7,112,11,8,12,45,3,2018,51
2018-11-08 13:00:00,28,7,20,8,13,7,18,9,110,11,8,13,0,3,2018,52
2018-11-08 13:15:00,33,7,12,17,29,9,5,12,124,11,8,13,15,3,2018,53
2018-11-08 13:30:00,40,8,14,7,13,6,12,8,108,11,8,13,30,3,2018,54
2018-11-08 13:45:00,31,7,16,10,20,9,14,8,115,11,8,13,45,3,2018,55
2018-11-08 14:00:00,33,10,10,12,17,8,17,9,116,11,8,14,0,3,2018,56
2018-11-08 14:15:00,38,9,15,15,25,12,14,12,140,11,8,14,15,3,2018,57
2018-11-08 14:30:00,31,6,15,8,11,6,15,9,101,11,8,14,30,3,2018,58
2018-11-08 14:45:00,28,8,10,11,29,7,7,3,103,11,8,14,45,3,2018,59
2018-11-08 15:00:00,40,8,11,8,32,7,8,8,122,11,8,15,0,3,2018,60
2018-11-08 15:15:00,51,9,10,13,33,6,14,5,141,11,8,15,15,3,2018,61
2018-11-08 15:30:00,30,8,9,11,41,7,12,10,128,11,8,15,30,3,2018,62
2018-11-08 15:45:00,34,7,8,11,28,7,7,8,110,11,8,15,45,3,2018,63
2018-11-08 16:00:00,33,8,11,6,27,7,15,7,114,11,8,16,0,3,2018,64
2018-11-08 16:15:00,25,8,9,5,31,7,5,6,96,11,8,16,15,3,2018,65
2018-11-08 16:30:00,26,9,11,13,22,7,14,13,115,11,8,16,30,3,2018,66
2018-11-08 16:45:00,18,7,5,9,25,11,10,6,91,11,8,16,45,3,2018,67
2018-11-08 17:00:00,2,6,10,4,22,9,8,9,70,11,8,17,0,3,2018,68
2018-11-08 17:15:00,13,8,15,9,28,7,5,7,92,11,8,17,15,3,2018,69
2018-11-08 17:30:00,25,8,9,7,23,7,8,6,93,11,8,17,30,3,2018,70
2018-11-08 17:45:00,27,9,9,10,38,6,10,7,116,11,8,17,45,3,2018,71
2018-11-08 18:00:00,32,8,13,11,32,10,17,9,132,11,8,18,0,3,2018,72
2018-11-08 18:15:00,35,10,10,11,30,4,17,10,127,11,8,18,15,3,2018,73
2018-11-08 18:30:00,38,7,16,11,25,9,13,5,124,11,8,18,30,3,2018,74
2018-11-08 18:45:00,48,11,22,8,39,8,11,7,154,11,8,18,45,3,2018,75
2018-11-08 19:00:00,42,6,15,12,52,6,11,9,153,11,8,19,0,3,2018,76
2018-11-08 19:15:00,40,8,17,9,46,7,14,6,147,11,8,19,15,3,2018,77
2018-11-08 19:30:00,49,10,20,14,49,7,17,6,172,11,8,19,30,3,2018,78
2018-11-08 19:45:00,53,9,18,11,38,10,14,6,159,11,8,19,45,3,2018,79
2018-11-08 20:00:00,46,7,16,11,46,8,30,7,171,11,8,20,0,3,2018,80
2018-11-08 20:15:00,52,7,18,15,51,8,10,4,165,11,8,20,15,3,2018,81
2018-11-08 20:30:00,54,8,14,11,54,9,15,5,170,11,8,20,30,3,2018,82
2018-11-08 20:45:00,43,8,12,5,53,8,13,4,146,11,8,20,45,3,2018,83
2018-11-08 21:00:00,39,8,15,5,60,8,13,5,153,11,8,21,0,3,2018,84
2018-11-08 21:15:00,46,4,10,10,45,4,10,4,133,11,8,21,15,3,2018,85
2018-11-08 21:30:00,39,5,14,6,52,4,11,2,133,11,8,21,30,3,2018,86
2018-11-08 21:45:00,46,7,5,5,50,5,11,0,129,11,8,21,45,3,2018,87
2018-11-08 22:00:00,50,2,11,5,39,10,11,0,128,11,8,22,0,3,2018,88
2018-11-08 22:15:00,45,5,9,4,31,3,9,0,106,11,8,22,15,3,2018,89
2018-11-08 22:30:00,27,7,5,4,45,0,6,0,94,11,8,22,30,3,2018,90
2018-11-08 22:45:00,30,3,6,8,37,4,4,0,92,11,8,22,45,3,2018,91
2018-11-08 23:00:00,37,1,11,10,34,0,4,2,99,11,8,23,0,3,2018,92
2018-11-08 23:15:00,29,9,3,3,22,3,5,0,74,11,8,23,15,3,2018,93
2018-11-08 23:30:00,24,6,5,4,26,1,1,0,67,11,8,23,30,3,2018,94
2018-11-08 23:45:00,20,1,2,1,13,1,0,0,38,11,8,23,45,3,2018,95
2018-11-09 00:00:00,24,4,2,0,14,2,1,0,47,11,9,0,0,4,2018,0
2018-11-09 00:15:00,25,3,5,4,17,2,3,0,59,11,9,0,15,4,2018,1
2018-11-09 00:30:00,24,2,1,2,15,1,2,0,47,11,9,0,30,4,2018,2
2018-11-09 00:45:00,14,0,0,1,11,2,1,0,29,11,9,0,45,4,2018,3
2018-11-09 01:00:00,18,1,2,1,13,1,0,0,36,11,9,1,0,4,2018,4
2018-11-09 01:15:00,8,0,0,8,9,0,1,1,27,11,9,1,15,4,2018,5
2018-11-09 01:30:00,28,2,0,1,7,0,3,0,41,11,9,1,30,4,2018,6
2018-11-09 01:45:00,16,0,0,0,12,0,0,0,28,11,9,1,45,4,2018,7
2018-11-09 02:00:00,12,1,1,0,17,6,0,1,38,11,9,2,0,4,2018,8
2018-11-09 02:15:00,23,0,1,1,14,0,3,3,45,11,9,2,15,4,2018,9
2018-11-09 02:30:00,20,2,0,0,12,0,1,1,36,11,9,2,30,4,2018,10
2018-11-09 02:45:00,15,1,0,1,15,1,0,1,34,11,9,2,45,4,2018,11
2018-11-09 03:00:00,10,8,4,1,16,2,3,2,46,11,9,3,0,4,2018,12
2018-11-09 03:15:00,11,0,5,3,16,0,2,0,37,11,9,3,15,4,2018,13
2018-11-09 03:30:00,16,0,0,1,30,0,2,1,50,11,9,3,30,4,2018,14
2018-11-09 03:45:00,20,0,2,0,25,1,2,0,50,11,9,3,45,4,2018,15
2018-11-09 04:00:00,16,3,2,0,29,0,3,0,53,11,9,4,0,4,2018,16
2018-11-09 04:15:00,20,0,5,1,46,2,4,1,79,11,9,4,15,4,2018,17
2018-11-09 04:30:00,23,0,6,0,50,0,2,0,81,11,9,4,30,4,2018,18
2018-11-09 04:45:00,24,2,6,1,70,2,0,0,105,11,9,4,45,4,2018,19
2018-11-09 05:00:00,29,1,4,2,51,1,3,1,92,11,9,5,0,4,2018,20
2018-11-09 05:15:00,40,0,9,0,66,2,6,2,125,11,9,5,15,4,2018,21
2018-11-09 05:30:00,54,2,8,1,60,2,2,0,129,11,9,5,30,4,2018,22
2018-11-09 05:45:00,38,5,7,2,62,8,1,0,123,11,9,5,45,4,2018,23
2018-11-09 06:00:00,46,5,6,3,64,4,6,3,137,11,9,6,0,4,2018,24
2018-11-09 06:15:00,48,5,7,3,74,6,4,1,148,11,9,6,15,4,2018,25
2018-11-09 06:30:00,54,5,13,6,68,5,8,4,163,11,9,6,30,4,2018,26
2018-11-09 06:45:00,63,9,14,4,58,7,6,3,164,11,9,6,45,4,2018,27
2018-11-09 07:00:00,76,6,13,6,63,3,6,8,181,11,9,7,0,4,2018,28
2018-11-09 07:15:00,57,8,15,6,52,5,10,2,155,11,9,7,15,4,2018,29
2018-11-09 07:30:00,56,7,18,5,51,3,14,6,160,11,9,7,30,4,2018,30
2018-11-09 07:45:00,55,8,13,9,44,5,10,1,145,11,9,7,45,4,2018,31
2018-11-09 08:00:00,39,8,14,4,30,7,18,6,126,11,9,8,0,4,2018,32
2018-11-09 08:15:00,56,10,10,7,44,9,10,3,149,11,9,8,15,4,2018,33
2018-11-09 08:30:00,47,10,18,8,46,7,11,7,154,11,9,8,30,4,2018,34
2018-11-09 08:45:00,37,9,14,3,48,8,14,9,142,11,9,8,45,4,2018,35
2018-11-09 09:00:00,54,12,17,9,59,10,15,8,184,11,9,9,0,4,2018,36
2018-11-09 09:15:00,52,12,18,9,39,9,18,9,166,11,9,9,15,4,2018,37
2018-11-09 09:30:00,36,8,9,9,42,10,15,7,136,11,9,9,30,4,2018,38
2018-11-09 09:45:00,41,9,9,5,34,7,11,7,123,11,9,9,45,4,2018,39
2018-11-09 10:00:00,31,9,17,11,28,7,13,9,125,11,9,10,0,4,2018,40
2018-11-09 10:15:00,38,5,18,9,14,10,11,9,114,11,9,10,15,4,2018,41
2018-11-09 10:30:00,30,6,11,9,24,9,13,8,110,11,9,10,30,4,2018,42
2018-11-09 10:45:00,37,8,10,9,29,6,16,10,125,11,9,10,45,4,2018,43
2018-11-09 11:00:00,43,9,11,20,23,8,15,8,137,11,9,11,0,4,2018,44
2018-11-09 11:15:00,36,8,12,14,26,7,13,8,124,11,9,11,15,4,2018,45
2018-11-09 11:30:00,33,10,9,9,24,5,13,10,113,11,9,11,30,4,2018,46
2018-11-09 11:45:00,32,9,4,13,27,6,7,11,109,11,9,11,45,4,2018,47
2018-11-09 12:00:00,28,9,6,17,16,9,13,7,105,11,9,12,0,4,2018,48
2018-11-09 12:15:00,37,10,7,11,17,7,5,9,103,11,9,12,15,4,2018,49
2018-11-09 12:30:00,33,6,5,11,17,8,6,7,93,11,9,12,30,4,2018,50
2018-11-09 12:45:00,24,5,4,12,19,4,12,10,90,11,9,12,45,4,2018,51
2018-11-09 13:00:00,22,7,7,9,19,6,7,6,83,11,9,13,0,4,2018,52
2018-11-09 13:15:00,29,7,11,10,8,7,9,10,91,11,9,13,15,4,2018,53
2018-11-09 13:30:00,35,8,11,10,26,6,5,11,112,11,9,13,30,4,2018,54
2018-11-09 13:45:00,19,6,24,7,20,9,9,8,102,11,9,13,45,4,2018,55
2018-11-09 14:00:00,31,9,8,9,29,8,8,10,112,11,9,14,0,4,2018,56
2018-11-09 14:15:00,42,6,12,12,15,6,8,7,108,11,9,14,15,4,2018,57
2018-11-09 14:30:00,23,9,9,7,27,12,15,9,111,11,9,14,30,4,2018,58
2018-11-09 14:45:00,32,7,12,16,14,4,15,5,105,11,9,14,45,4,2018,59
2018-11-09 15:00:00,37,8,14,16,29,8,10,8,130,11,9,15,0,4,2018,60
2018-11-09 15:15:00,33,7,5,9,33,7,9,7,110,11,9,15,15,4,2018,61
2018-11-09 15:30:00,25,8,9,10,20,6,11,4,93,11,9,15,30,4,2018,62
2018-11-09 15:45:00,25,8,5,10,46,9,14,11,128,11,9,15,45,4,2018,63
2018-11-09 16:00:00,23,5,5,10,34,7,7,6,97,11,9,16,0,4,2018,64
2018-11-09 16:15:00,17,8,10,8,28,7,6,9,93,11,9,16,15,4,2018,65
2018-11-09 16:30:00,23,4,11,7,20,7,6,9,87,11,9,16,30,4,2018,66
2018-11-09 16:45:00,23,7,14,11,28,6,6,10,105,11,9,16,45,4,2018,67
2018-11-09 17:00:00,29,7,8,10,27,5,7,12,105,11,9,17,0,4,2018,68
2018-11-09 17:15:00,27,7,7,7,28,6,10,8,100,11,9,17,15,4,2018,69
2018-11-09 17:30:00,37,4,5,4,26,7,5,6,94,11,9,17,30,4,2018,70
2018-11-09 17:45:00,27,8,14,8,34,9,7,8,115,11,9,17,45,4,2018,71
2018-11-09 18:00:00,26,7,5,15,12,9,10,9,93,11,9,18,0,4,2018,72
2018-11-09 18:15:00,33,3,8,11,25,7,14,7,108,11,9,18,15,4,2018,73
2018-11-09 18:30:00,33,10,17,8,25,4,14,8,119,11,9,18,30,4,2018,74
2018-11-09 18:45:00,44,11,12,9,25,8,14,9,132,11,9,18,45,4,2018,75
2018-11-09 19:00:00,34,11,15,9,28,9,15,8,129,11,9,19,0,4,2018,76
2018-11-09 19:15:00,51,9,21,18,50,6,12,7,174,11,9,19,15,4,2018,77
2018-11-09 19:30:00,37,7,18,15,51,7,16,8,159,11,9,19,30,4,2018,78
2018-11-09 19:45:00,50,8,19,13,46,8,11,8,163,11,9,19,45,4,2018,79
2018-11-09 20:00:00,44,11,13,11,52,9,18,5,163,11,9,20,0,4,2018,80
2018-11-09 20:15:00,47,8,20,11,45,9,14,5,159,11,9,20,15,4,2018,81
2018-11-09 20:30:00,33,13,23,9,55,8,24,3,168,11,9,20,30,4,2018,82
2018-11-09 20:45:00,43,8,20,10,48,6,16,4,155,11,9,20,45,4,2018,83
2018-11-09 21:00:00,42,7,22,11,48,7,14,5,156,11,9,21,0,4,2018,84
2018-11-09 21:15:00,33,3,16,4,47,6,14,4,127,11,9,21,15,4,2018,85
2018-11-09 21:30:00,60,8,11,6,54,8,13,3,163,11,9,21,30,4,2018,86
2018-11-09 21:45:00,46,7,16,12,56,5,18,5,165,11,9,21,45,4,2018,87
2018-11-09 22:00:00,33,10,12,5,57,7,10,4,138,11,9,22,0,4,2018,88
2018-11-09 22:15:00,58,6,10,2,50,2,9,3,140,11,9,22,15,4,2018,89
2018-11-09 22:30:00,29,3,11,5,41,6,6,1,102,11,9,22,30,4,2018,90
2018-11-09 22:45:00,35,2,3,2,46,0,8,2,98,11,9,22,45,4,2018,91
2018-11-09 23:00:00,32,2,10,2,38,3,4,1,92,11,9,23,0,4,2018,92
2018-11-09 23:15:00,38,5,6,2,36,2,5,0,94,11,9,23,15,4,2018,93
2018-11-09 23:30:00,27,3,11,3,28,5,4,2,83,11,9,23,30,4,2018,94
2018-11-09 23:45:00,24,3,10,0,24,0,1,0,62,11,9,23,45,4,2018,95
2018-11-10 00:00:00,31,1,3,1,29,0,4,2,71,11,10,0,0,5,2018,0
2018-11-10 00:15:00,28,4,5,4,24,4,2,1,72,11,10,0,15,5,2018,1
2018-11-10 00:30:00,22,5,4,1,23,0,6,3,64,11,10,0,30,5,2018,2
2018-11-10 00:45:00,17,2,0,0,18,0,2,0,39,11,10,0,45,5,2018,3
2018-11-10 01:00:00,11,1,1,1,14,0,1,0,29,11,10,1,0,5,2018,4
2018-11-10 01:15:00,16,2,0,0,16,0,0,0,34,11,10,1,15,5,2018,5
2018-11-10 01:30:00,13,2,0,0,15,0,0,0,30,11,10,1,30,5,2018,6
