,det33,det34,det35,det36,det37,det38,det39,det40,det41,det42,det43,det44,det45,det46,det47,det48,totalct,month,day,hour,minute,day-of-week,min_bin
2018-10-19 19:45:00,58,0,11,0,18,0,9,0,41,0,11,0,5,0,9,0,162,10,19,19,45,4,79
2018-10-19 20:00:00,40,0,10,0,17,0,9,0,50,0,10,0,7,0,6,0,149,10,19,20,0,4,80
2018-10-19 20:15:00,58,0,8,0,18,0,7,0,36,0,10,0,9,0,8,0,154,10,19,20,15,4,81
2018-10-19 20:30:00,48,0,14,0,16,0,8,0,34,0,5,0,7,0,6,0,138,10,19,20,30,4,82
2018-10-19 20:45:00,47,0,8,0,17,0,9,0,27,0,9,0,7,0,9,0,133,10,19,20,45,4,83
2018-10-19 21:00:00,47,0,9,0,12,0,8,0,36,0,9,0,7,0,7,0,135,10,19,21,0,4,84
2018-10-19 21:15:00,48,0,6,0,16,0,6,0,32,0,10,0,6,0,5,0,129,10,19,21,15,4,85
2018-10-19 21:30:00,37,0,7,0,12,0,10,0,29,0,8,0,5,0,5,0,113,10,19,21,30,4,86
2018-10-19 21:45:00,46,0,10,0,9,0,7,0,37,0,12,0,6,0,2,0,129,10,19,21,45,4,87
2018-10-19 22:00:00,42,0,5,0,13,0,5,0,31,0,6,0,1,0,4,0,107,10,19,22,0,4,88
2018-10-19 22:15:00,41,0,6,0,6,0,9,0,36,0,4,0,9,0,10,0,121,10,19,22,15,4,89
2018-10-19 22:30:00,39,0,7,0,13,0,8,0,43,0,1,0,16,0,16,0,143,10,19,22,30,4,90
2018-10-19 22:45:00,45,0,38,0,13,0,8,0,35,0,3,0,0,0,1,0,143,10,19,22,45,4,91
2018-10-19 23:00:00,31,0,12,0,12,0,5,0,31,0,1,0,2,0,1,0,95,10,19,23,0,4,92
2018-10-19 23:15:00,23,0,7,0,7,0,10,0,28,0,1,0,2,0,2,0,80,10,19,23,15,4,93
2018-10-19 23:30:00,21,0,6,0,11,0,5,0,31,0,3,0,2,0,0,0,79,10,19,23,30,4,94
2018-10-19 23:45:00,21,0,4,0,5,0,6,0,25,0,0,0,2,0,2,0,65,10,19,23,45,4,95
2018-10-20 00:00:00,28,0,4,0,11,0,4,0,32,0,1,0,2,0,2,0,84,10,20,0,0,5,0
2018-10-20 00:15:00,23,0,5,0,8,0,6,0,32,0,0,0,2,0,2,0,78,10,20,0,15,5,1
2018-10-20 00:30:00,27,0,7,0,10,0,8,0,24,0,0,0,1,0,1,0,78,10,20,0,30,5,2
2018-10-20 00:45:00,27,0,4,0,8,0,6,0,29,0,1,0,2,0,3,0,80,10,20,0,45,5,3
2018-10-20 01:00:00,15,0,3,0,4,0,5,0,22,0,0,0,0,0,0,0,49,10,20,1,0,5,4
2018-10-20 01:15:00,11,0,3,0,4,0,5,0,20,0,1,0,0,0,0,0,44,10,20,1,15,5,5
2018-10-20 01:30:00,9,0,5,0,4,0,3,0,24,0,1,0,1,0,0,0,47,10,20,1,30,5,6
2018-10-20 01:45:00,13,0,5,0,8,0,3,0,23,0,1,0,1,0,0,0,54,10,20,1,45,5,7
2018-10-20 02:00:00,16,0,1,0,10,0,4,0,22,0,1,0,0,0,0,0,54,10,20,2,0,5,8
2018-10-20 02:15:00,5,0,1,0,0,0,2,0,10,0,0,0,0,0,0,0,18,10,20,2,15,5,9
2018-10-20 02:30:00,3,0,0,0,3,0,0,0,12,0,1,0,0,0,1,0,20,10,20,2,30,5,10
2018-10-20 02:45:00,9,0,1,0,3,0,2,0,15,0,3,0,0,0,0,0,33,10,20,2,45,5,11
2018-10-20 03:00:00,7,0,2,0,3,0,0,0,16,0,1,0,4,0,4,0,37,10,20,3,0,5,12
2018-10-20 03:15:00,10,0,4,0,4,0,2,0,15,0,0,0,1,0,0,0,36,10,20,3,15,5,13
2018-10-20 03:30:00,15,0,1,0,4,0,6,0,17,0,4,0,1,0,1,0,49,10,20,3,30,5,14
2018-10-20 03:45:00,6,0,1,0,5,0,3,0,9,0,0,0,0,0,0,0,24,10,20,3,45,5,15
2018-10-20 04:00:00,15,0,2,0,3,0,1,0,19,0,4,0,0,0,0,0,44,10,20,4,0,5,16
2018-10-20 04:15:00,8,0,2,0,6,0,4,0,22,0,4,0,0,0,0,0,46,10,20,4,15,5,17
2018-10-20 04:30:00,13,0,3,0,5,0,4,0,24,0,0,0,2,0,1,0,52,10,20,4,30,5,18
2018-10-20 04:45:00,12,0,1,0,9,0,4,0,25,0,8,0,0,0,0,0,59,10,20,4,45,5,19
2018-10-20 05:00:00,17,0,8,0,6,0,4,0,23,0,4,0,4,0,5,0,71,10,20,5,0,5,20
2018-10-20 05:15:00,15,0,1,0,6,0,7,0,25,0,3,0,5,0,3,0,65,10,20,5,15,5,21
2018-10-20 05:30:00,23,0,3,0,16,0,3,0,28,0,5,0,6,0,5,0,89,10,20,5,30,5,22
2018-10-20 05:45:00,30,0,4,0,11,0,8,0,29,0,8,0,8,0,12,0,110,10,20,5,45,5,23
2018-10-20 06:00:00,32,0,1,0,11,0,9,0,32,0,6,0,3,0,1,0,95,10,20,6,0,5,24
2018-10-20 06:15:00,32,0,3,0,9,0,10,0,43,0,7,0,4,0,6,0,114,10,20,6,15,5,25
2018-10-20 06:30:00,38,0,5,0,14,0,11,0,44,0,9,0,8,0,11,0,140,10,20,6,30,5,26
2018-10-20 06:45:00,38,0,2,0,18,0,10,0,49,0,10,0,9,0,12,0,148,10,20,6,45,5,27
2018-10-20 07:00:00,31,0,6,0,17,0,6,0,35,0,13,0,7,0,8,0,123,10,20,7,0,5,28
2018-10-20 07:15:00,39,0,8,0,17,0,9,0,37,0,10,0,14,0,10,0,144,10,20,7,15,5,29
2018-10-20 07:30:00,39,0,5,0,14,0,11,0,29,0,9,0,9,0,13,0,129,10,20,7,30,5,30
2018-10-20 07:45:00,42,0,5,0,17,0,11,0,28,0,10,0,17,0,10,0,140,10,20,7,45,5,31
2018-10-20 08:00:00,46,0,6,0,13,0,10,0,42,0,9,0,10,0,9,0,145,10,20,8,0,5,32
2018-10-20 08:15:00,40,0,11,0,14,0,15,0,32,0,11,0,14,0,18,0,155,10,20,8,15,5,33
2018-10-20 08:30:00,32,0,8,0,14,0,14,0,33,0,10,0,11,0,13,0,135,10,20,8,30,5,34
2018-10-20 08:45:00,30,0,10,0,13,0,14,0,33,0,11,0,15,0,23,0,149,10,20,8,45,5,35
2018-10-20 09:00:00,29,0,10,0,22,0,8,0,25,0,8,0,12,0,19,0,133,10,20,9,0,5,36
2018-10-20 09:15:00,40,0,7,0,23,0,14,0,23,0,9,0,11,0,16,0,143,10,20,9,15,5,37
2018-10-20 09:30:00,24,0,7,0,15,0,11,0,29,0,8,0,15,0,12,0,121,10,20,9,30,5,38
2018-10-20 09:45:00,17,0,6,0,14,0,11,0,31,0,11,0,17,0,12,0,119,10,20,9,45,5,39
2018-10-20 10:00:00,32,0,11,0,20,0,12,0,29,0,14,0,10,0,12,0,140,10,20,10,0,5,40
2018-10-20 10:15:00,24,0,10,0,22,0,10,0,30,0,8,0,11,0,23,0,138,10,20,10,15,5,41
2018-10-20 10:30:00,38,0,8,0,20,0,13,0,28,0,10,0,15,0,21,0,153,10,20,10,30,5,42
2018-10-20 10:45:00,24,0,9,0,13,0,15,0,26,0,11,0,16,0,12,0,126,10,20,10,45,5,43
2018-10-20 11:00:00,43,0,11,0,19,0,9,0,23,0,14,0,11,0,16,0,146,10,20,11,0,5,44
2018-10-20 11:15:00,26,0,7,0,8,0,14,0,20,0,10,0,8,0,8,0,101,10,20,11,15,5,45
2018-10-20 11:30:00,38,0,7,0,16,0,12,0,17,0,14,0,15,0,13,0,132,10,20,11,30,5,46
2018-10-20 11:45:00,32,0,6,0,18,0,13,0,34,0,8,0,18,0,13,0,142,10,20,11,45,5,47
2018-10-20 12:00:00,27,0,7,0,24,0,12,0,29,0,11,0,11,0,11,0,132,10,20,12,0,5,48
2018-10-20 12:15:00,30,0,9,0,13,0,10,0,31,0,17,0,9,0,13,0,132,10,20,12,15,5,49
2018-10-20 12:30:00,39,0,7,0,13,0,11,0,36,0,17,0,11,0,19,0,153,10,20,12,30,5,50
2018-10-20 12:45:00,48,0,13,0,19,0,11,0,37,0,12,0,14,0,7,0,161,10,20,12,45,5,51
2018-10-20 13:00:00,39,0,10,0,15,0,8,0,32,0,17,0,11,0,14,0,146,10,20,13,0,5,52
2018-10-20 13:15:00,45,0,9,0,19,0,10,0,32,0,10,0,9,0,12,0,146,10,20,13,15,5,53
2018-10-20 13:30:00,38,0,13,0,25,0,9,0,31,0,13,0,15,0,17,0,161,10,20,13,30,5,54
2018-10-20 13:45:00,40,0,10,0,19,0,11,0,29,0,9,0,14,0,12,0,144,10,20,13,45,5,55
2018-10-20 14:00:00,24,0,9,0,16,0,11,0,30,0,12,0,11,0,14,0,127,10,20,14,0,5,56
2018-10-20 14:15:00,45,0,8,0,24,0,12,0,34,0,8,0,14,0,12,0,157,10,20,14,15,5,57
2018-10-20 14:30:00,35,0,7,0,16,0,9,0,35,0,11,0,11,0,12,0,136,10,20,14,30,5,58
2018-10-20 14:45:00,40,0,9,0,15,0,12,0,39,0,11,0,16,0,9,0,151,10,20,14,45,5,59
2018-10-20 15:00:00,46,0,17,0,14,0,14,0,33,0,9,0,13,0,11,0,157,10,20,15,0,5,60
2018-10-20 15:15:00,45,0,11,0,20,0,9,0,31,0,9,0,13,0,10,0,148,10,20,15,15,5,61
2018-10-20 15:30:00,47,0,8,0,22,0,7,0,41,0,15,0,15,0,14,0,169,10,20,15,30,5,62
2018-10-20 15:45:00,27,0,8,0,17,0,13,0,38,0,13,0,13,0,11,0,140,10,20,15,45,5,63
2018-10-20 16:00:00,46,0,8,0,17,0,6,0,35,0,9,0,11,0,14,0,146,10,20,16,0,5,64
2018-10-20 16:15:00,45,0,10,0,18,0,6,0,34,0,11,0,9,0,12,0,145,10,20,16,15,5,65
2018-10-20 16:30:00,44,0,12,0,19,0,15,0,29,0,11,0,10,0,16,0,156,10,20,16,30,5,66
2018-10-20 16:45:00,53,0,13,0,21,0,11,0,28,0,14,0,8,0,14,0,162,10,20,16,45,5,67
2018-10-20 17:00:00,22,0,11,0,24,0,5,0,22,0,11,0,14,0,14,0,123,10,20,17,0,5,68
2018-10-20 17:15:00,34,0,9,0,21,0,8,0,37,0,12,0,16,0,11,0,148,10,20,17,15,5,69
2018-10-20 17:30:00,58,0,11,0,17,0,7,0,39,0,15,0,12,0,10,0,169,10,20,17,30,5,70
2018-10-20 17:45:00,33,0,12,0,14,0,10,0,30,0,9,0,7,0,14,0,129,10,20,17,45,5,71
2018-10-20 18:00:00,41,0,6,0,17,0,12,0,40,0,7,0,7,0,10,0,140,10,20,18,0,5,72
2018-10-20 18:15:00,50,0,12,0,15,0,15,0,39,0,8,0,8,0,9,0,156,10,20,18,15,5,73
2018-10-20 18:30:00,55,0,10,0,14,0,7,0,41,0,17,0,5,0,9,0,158,10,20,18,30,5,74
2018-10-20 18:45:00,42,0,10,0,21,0,15,0,24,0,10,0,8,0,10,0,140,10,20,18,45,5,75
2018-10-20 19:00:00,53,0,12,0,22,0,9,0,43,0,9,0,8,0,9,0,165,10,20,19,0,5,76
2018-10-20 19:15:00,43,0,11,0,14,0,7,0,33,0,10,0,5,0,7,0,130,10,20,19,15,5,77
2018-10-20 19:30:00,55,0,9,0,15,0,7,0,43,0,7,0,5,0,7,0,148,10,20,19,30,5,78
2018-10-20 19:45:00,54,0,10,0,19,0,5,0,44,0,4,0,6,0,6,0,148,10,20,19,45,5,79
2018-10-20 20:00:00,53,0,8,0,15,0,11,0,32,0,11,0,6,0,10,0,146,10,20,20,0,5,80
2018-10-20 20:15:00,47,0,9,0,15,0,6,0,37,0,4,0,5,0,10,0,133,10,20,20,15,5,81
2018-10-20 20:30:00,44,0,8,0,19,0,11,0,41,0,5,0,6,0,7,0,141,10,20,20,30,5,82
2018-10-20 20:45:00,58,0,8,0,13,0,5,0,33,0,6,0,3,0,3,0,129,10,20,20,45,5,83
2018-10-20 21:00:00,54,0,9,0,12,0,8,0,38,0,7,0,2,0,3,0,133,10,20,21,0,5,84
2018-10-20 21:15:00,46,0,8,0,8,0,7,0,36,0,5,0,3,0,5,0,118,10,20,21,15,5,85
2018-10-20 21:30:00,46,0,14,0,9,0,5,0,34,0,8,0,2,0,8,0,126,10,20,21,30,5,86
2018-10-20 21:45:00,41,0,10,0,9,0,6,0,31,0,3,0,3,0,6,0,109,10,20,21,45,5,87
2018-10-20 22:00:00,35,0,10,0,11,0,6,0,27,0,5,0,4,0,5,0,103,10,20,22,0,5,88
2018-10-20 22:15:00,35,0,11,0,9,0,7,0,34,0,4,0,2,0,1,0,103,10,20,22,15,5,89
2018-10-20 22:30:00,33,0,4,0,12,0,8,0,32,0,6,0,0,0,1,0,96,10,20,22,30,5,90
2018-10-20 22:45:00,26,0,4,0,6,0,4,0,33,0,5,0,3,0,3,0,84,10,20,22,45,5,91
2018-10-20 23:00:00,28,0,11,0,10,0,5,0,31,0,3,0,3,0,2,0,93,10,20,23,0,5,92
2018-10-20 23:15:00,27,0,8,0,7,0,5,0,25,0,7,0,1,0,1,0,81,10,20,23,15,5,93
2018-10-20 23:30:00,13,0,4,0,6,0,4,0,29,0,4,0,0,0,0,0,60,10,20,23,30,5,94
2018-10-20 23:45:00,20,0,3,0,2,0,1,0,22,0,4,0,0,0,2,0,54,10,20,23,45,5,95
2018-10-21 00:00:00,9,0,3,0,10,0,2,0,34,0,4,0,1,0,0,0,63,10,21,0,0,6,0
2018-10-21 00:15:00,18,0,5,0,4,0,2,0,29,0,4,0,1,0,1,0,64,10,21,0,15,6,1
2018-10-21 00:30:00,15,0,3,0,9,0,2,0,34,0,2,0,1,0,2,0,68,10,21,0,30,6,2
2018-10-21 00:45:00,11,0,2,0,5,0,3,0,27,0,1,0,2,0,1,0,52,10,21,0,45,6,3
2018-10-21 01:00:00,13,0,3,0,5,0,2,0,25,0,2,0,0,0,0,0,50,10,21,1,0,6,4
2018-10-21 01:15:00,8,0,3,0,3,0,4,0,23,0,1,0,4,0,3,0,49,10,21,1,15,6,5
2018-10-21 01:30:00,8,0,1,0,5,0,4,0,17,0,1,0,1,0,1,0,38,10,21,1,30,6,6
2018-10-21 01:45:00,11,0,2,0,2,0,1,0,19,0,2,0,0,0,0,0,37,10,21,1,45,6,7
2018-10-21 02:00:00,4,0,2,0,4,0,4,0,11,0,2,0,1,0,1,0,29,10,21,2,0,6,8
2018-10-21 02:15:00,8,0,2,0,6,0,4,0,15,0,0,0,1,0,1,0,37,10,21,2,15,6,9
2018-10-21 02:30:00,4,0,0,0,2,0,1,0,8,0,1,0,0,0,0,0,16,10,21,2,30,6,10
2018-10-21 02:45:00,3,0,1,0,2,0,3,0,12,0,2,0,1,0,1,0,25,10,21,2,45,6,11
2018-10-21 03:00:00,8,0,4,0,4,0,2,0,16,0,9,0,0,0,1,0,44,10,21,3,0,6,12
2018-10-21 03:15:00,12,0,10,0,2,0,0,0,14,0,0,0,0,0,0,0,38,10,21,3,15,6,13
2018-10-21 03:30:00,6,0,2,0,6,0,3,0,10,0,0,0,1,0,0,0,28,10,21,3,30,6,14
2018-10-21 03:45:00,7,0,1,0,5,0,2,0,10,0,0,0,0,0,0,0,25,10,21,3,45,6,15
2018-10-21 04:00:00,4,0,1,0,2,0,1,0,10,0,1,0,0,0,0,0,19,10,21,4,0,6,16
2018-10-21 04:15:00,9,0,4,0,5,0,6,0,12,0,3,0,0,0,0,0,39,10,21,4,15,6,17
2018-10-21 04:30:00,8,0,1,0,6,0,4,0,9,0,0,0,9,0,9,0,46,10,21,4,30,6,18
2018-10-21 04:45:00,11,0,0,0,3,0,4,0,5,0,2,0,0,0,0,0,25,10,21,4,45,6,19
2018-10-21 05:00:00,18,0,1,0,5,0,2,0,14,0,1,0,3,0,1,0,45,10,21,5,0,6,20
2018-10-21 05:15:00,13,0,0,0,5,0,1,0,13,0,2,0,6,0,5,0,45,10,21,5,15,6,21
2018-10-21 05:30:00,18,0,3,0,6,0,5,0,20,0,3,0,3,0,7,0,65,10,21,5,30,6,22
2018-10-21 05:45:00,15,0,5,0,5,0,8,0,16,0,4,0,2,0,3,0,58,10,21,5,45,6,23
2018-10-21 06:00:00,13,0,0,0,8,0,4,0,11,0,3,0,1,0,1,0,41,10,21,6,0,6,24
2018-10-21 06:15:00,18,0,3,0,8,0,3,0,17,0,1,0,1,0,4,0,55,10,21,6,15,6,25
2018-10-21 06:30:00,20,0,2,0,8,0,5,0,20,0,3,0,2,0,6,0,66,10,21,6,30,6,26
2018-10-21 06:45:00,23,0,2,0,6,0,2,0,22,0,9,0,4,0,9,0,77,10,21,6,45,6,27
2018-10-21 07:00:00,19,0,4,0,9,0,4,0,19,0,2,0,3,0,8,0,68,10,21,7,0,6,28
2018-10-21 07:15:00,24,0,3,0,9,0,7,0,37,0,6,0,5,0,8,0,99,10,21,7,15,6,29
2018-10-21 07:30:00,26,0,5,0,17,0,6,0,25,0,6,0,4,0,8,0,97,10,21,7,30,6,30
2018-10-21 07:45:00,30,0,5,0,11,0,6,0,21,0,7,0,6,0,7,0,93,10,21,7,45,6,31
2018-10-21 08:00:00,29,0,4,0,11,0,4,0,21,0,9,0,10,0,9,0,97,10,21,8,0,6,32
2018-10-21 08:15:00,28,0,8,0,12,0,8,0,26,0,7,0,10,0,13,0,112,10,21,8,15,6,33
2018-10-21 08:30:00,32,0,4,0,16,0,8,0,27,0,13,0,10,0,10,0,120,10,21,8,30,6,34
2018-10-21 08:45:00,29,0,4,0,16,0,8,0,27,0,10,0,8,0,15,0,117,10,21,8,45,6,35
2018-10-21 09:00:00,27,0,9,0,18,0,6,0,29,0,10,0,11,0,13,0,123,10,21,9,0,6,36
2018-10-21 09:15:00,43,0,7,0,21,0,7,0,39,0,8,0,11,0,12,0,148,10,21,9,15,6,37
2018-10-21 09:30:00,29,0,11,0,19,0,14,0,42,0,10,0,11,0,16,0,152,10,21,9,30,6,38
2018-10-21 09:45:00,36,0,8,0,18,0,10,0,39,0,19,0,20,0,12,0,162,10,21,9,45,6,39
2018-10-21 10:00:00,33,0,11,0,22,0,10,0,35,0,10,0,14,0,12,0,147,10,21,10,0,6,40
2018-10-21 10:15:00,21,0,5,0,13,0,12,0,28,0,12,0,8,0,12,0,111,10,21,10,15,6,41
2018-10-21 10:30:00,29,0,13,0,18,0,11,0,29,0,11,0,14,0,20,0,145,10,21,10,30,6,42
2018-10-21 10:45:00,35,0,11,0,16,0,12,0,32,0,17,0,14,0,17,0,154,10,21,10,45,6,43
2018-10-21 11:00:00,29,0,10,0,15,0,10,0,36,0,9,0,11,0,16,0,136,10,21,11,0,6,44
2018-10-21 11:15:00,36,0,9,0,21,0,12,0,39,0,14,0,14,0,16,0,161,10,21,11,15,6,45
2018-10-21 11:30:00,30,0,7,0,20,0,16,0,32,0,10,0,15,0,14,0,144,10,21,11,30,6,46
2018-10-21 11:45:00,30,0,10,0,19,0,19,0,34,0,12,0,7,0,17,0,148,10,21,11,45,6,47
2018-10-21 12:00:00,30,0,6,0,28,0,14,0,25,0,11,0,12,0,15,0,141,10,21,12,0,6,48
2018-10-21 12:15:00,39,0,11,0,20,0,11,0,25,0,11,0,11,0,15,0,143,10,21,12,15,6,49
2018-10-21 12:30:00,29,0,6,0,18,0,13,0,42,0,11,0,13,0,16,0,148,10,21,12,30,6,50
2018-10-21 12:45:00,46,0,12,0,22,0,12,0,34,0,8,0,8,0,9,0,151,10,21,12,45,6,51
2018-10-21 13:00:00,34,0,14,0,12,0,8,0,27,0,11,0,12,0,10,0,128,10,21,13,0,6,52
2018-10-21 13:15:00,30,0,10,0,20,0,16,0,28,0,10,0,11,0,20,0,145,10,21,13,15,6,53
2018-10-21 13:30:00,24,0,12,0,20,0,13,0,17,0,13,0,13,0,14,0,126,10,21,13,30,6,54
2018-10-21 13:45:00,38,0,12,0,13,0,8,0,38,0,8,0,7,0,10,0,134,10,21,13,45,6,55
2018-10-21 14:00:00,30,0,7,0,20,0,9,0,41,0,11,0,15,0,9,0,142,10,21,14,0,6,56
2018-10-21 14:15:00,38,0,10,0,16,0,9,0,41,0,9,0,9,0,11,0,143,10,21,14,15,6,57
2018-10-21 14:30:00,42,0,13,0,17,0,7,0,33,0,9,0,14,0,10,0,145,10,21,14,30,6,58
2018-10-21 14:45:00,42,0,12,0,31,0,11,0,36,0,10,0,14,0,9,0,165,10,21,14,45,6,59
2018-10-21 15:00:00,31,0,10,0,18,0,9,0,24,0,9,0,15,0,13,0,129,10,21,15,0,6,60
2018-10-21 15:15:00,33,0,12,0,25,0,11,0,42,0,11,0,13,0,17,0,164,10,21,15,15,6,61
2018-10-21 15:30:00,32,0,12,0,15,0,9,0,36,0,11,0,10,0,17,0,142,10,21,15,30,6,62
2018-10-21 15:45:00,27,0,10,0,23,0,11,0,36,0,12,0,11,0,15,0,145,10,21,15,45,6,63
2018-10-21 16:00:00,36,0,10,0,23,0,13,0,26,0,12,0,11,0,10,0,141,10,21,16,0,6,64
2018-10-21 16:15:00,36,0,13,0,14,0,6,0,35,0,8,0,8,0,7,0,127,10,21,16,15,6,65
2018-10-21 16:30:00,35,0,12,0,21,0,12,0,35,0,9,0,12,0,11,0,147,10,21,16,30,6,66
2018-10-21 16:45:00,27,0,8,0,24,0,6,0,37,0,20,0,8,0,10,0,140,10,21,16,45,6,67
2018-10-21 17:00:00,30,0,10,0,21,0,8,0,41,0,36,0,8,0,18,0,172,10,21,17,0,6,68
2018-10-21 17:15:00,36,0,13,0,17,0,9,0,26,0,9,0,3,0,9,0,122,10,21,17,15,6,69
2018-10-21 17:30:00,25,0,10,0,16,0,11,0,30,0,3,0,14,0,13,0,122,10,21,17,30,6,70
2018-10-21 17:45:00,44,0,9,0,16,0,8,0,36,0,12,0,7,0,11,0,143,10,21,17,45,6,71
2018-10-21 18:00:00,30,0,8,0,11,0,10,0,36,0,8,0,9,0,8,0,120,10,21,18,0,6,72
2018-10-21 18:15:00,39,0,9,0,22,0,9,0,34,0,12,0,8,0,10,0,143,10,21,18,15,6,73
2018-10-21 18:30:00,27,0,7,0,15,0,8,0,36,0,8,0,2,0,10,0,113,10,21,18,30,6,74
2018-10-21 18:45:00,21,0,7,0,16,0,7,0,38,0,9,0,8,0,5,0,111,10,21,18,45,6,75
2018-10-21 19:00:00,48,0,7,0,11,0,7,0,35,0,10,0,8,0,6,0,132,10,21,19,0,6,76
2018-10-21 19:15:00,41,0,10,0,19,0,12,0,43,0,5,0,5,0,8,0,143,10,21,19,15,6,77
2018-10-21 19:30:00,39,0,10,0,7,0,6,0,34,0,4,0,4,0,5,0,109,10,21,19,30,6,78
2018-10-21 19:45:00,39,0,6,0,12,0,6,0,33,0,5,0,7,0,3,0,111,10,21,19,45,6,79
2018-10-21 20:00:00,26,0,6,0,12,0,6,0,30,0,7,0,3,0,6,0,96,10,21,20,0,6,80
2018-10-21 20:15:00,34,0,10,0,10,0,8,0,29,0,3,0,5,0,7,0,106,10,21,20,15,6,81
2018-10-21 20:30:00,24,0,8,0,11,0,4,0,39,0,3,0,2,0,3,0,94,10,21,20,30,6,82
2018-10-21 20:45:00,47,0,8,0,6,0,4,0,28,0,5,0,3,0,3,0,104,10,21,20,45,6,83
2018-10-21 21:00:00,27,0,13,0,11,0,6,0,20,0,4,0,6,0,6,0,93,10,21,21,0,6,84
2018-10-21 21:15:00,24,0,6,0,11,0,7,0,25,0,2,0,4,0,1,0,80,10,21,21,15,6,85
2018-10-21 21:30:00,22,0,10,0,16,0,6,0,33,0,4,0,7,0,6,0,104,10,21,21,30,6,86
2018-10-21 21:45:00,15,0,6,0,11,0,5,0,26,0,1,0,1,0,1,0,66,10,21,21,45,6,87
2018-10-21 22:00:00,20,0,6,0,10,0,5,0,24,0,0,0,8,0,8,0,81,10,21,22,0,6,88
2018-10-21 22:15:00,19,0,7,0,8,0,4,0,30,0,4,0,1,0,2,0,75,10,21,22,15,6,89
2018-10-21 22:30:00,22,0,5,0,7,0,5,0,21,0,1,0,1,0,2,0,64,10,21,22,30,6,90
2018-10-21 22:45:00,18,0,5,0,5,0,5,0,30,0,1,0,0,0,0,0,64,10,21,22,45,6,91
2018-10-21 23:00:00,14,0,9,0,8,0,3,0,18,0,3,0,2,0,0,0,57,10,21,23,0,6,92
2018-10-21 23:15:00,21,0,4,0,9,0,2,0,21,0,0,0,1,0,1,0,59,10,21,23,15,6,93
2018-10-21 23:30:00,11,0,3,0,5,0,3,0,12,0,1,0,1,0,1,0,37,10,21,23,30,6,94
2018-10-21 23:45:00,8,0,3,0,4,0,1,0,13,0,1,0,0,0,0,0,30,10,21,23,45,6,95
2018-10-22 00:00:00,10,0,3,0,2,0,3,0,9,0,1,0,1,0,1,0,30,10,22,0,0,0,0
2018-10-22 00:15:00,7,0,2,0,5,0,1,0,7,0,0,0,2,0,3,0,27,10,22,0,15,0,1
2018-10-22 00:30:00,6,0,0,0,5,0,5,0,10,0,0,0,2,0,0,0,28,10,22,0,30,0,2
2018-10-22 00:45:00,11,0,1,0,8,0,1,0,14,0,1,0,0,0,0,0,36,10,22,0,45,0,3
2018-10-22 01:00:00,6,0,4,0,5,0,4,0,11,0,0,0,1,0,1,0,32,10,22,1,0,0,4
2018-10-22 01:15:00,10,0,0,0,1,0,1,0,6,0,0,0,0,0,0,0,18,10,22,1,15,0,5
2018-10-22 01:30:00,6,0,1,0,5,0,2,0,14,0,8,0,1,0,0,0,37,10,22,1,30,0,6
2018-10-22 01:45:00,14,0,5,0,4,0,0,0,5,0,0,0,1,0,1,0,30,10,22,1,45,0,7
2018-10-22 02:00:00,6,0,4,0,5,0,3,0,6,0,1,0,0,0,0,0,25,10,22,2,0,0,8
2018-10-22 02:15:00,13,0,3,0,3,0,4,0,6,0,2,0,0,0,1,0,32,10,22,2,15,0,9
2018-10-22 02:30:00,3,0,1,0,2,0,0,0,8,0,1,0,2,0,2,0,19,10,22,2,30,0,10
2018-10-22 02:45:00,9,0,0,0,5,0,3,0,5,0,2,0,3,0,2,0,29,10,22,2,45,0,11
2018-10-22 03:00:00,12,0,1,0,0,0,1,0,9,0,0,0,0,0,0,0,23,10,22,3,0,0,12
2018-10-22 03:15:00,4,0,2,0,0,0,1,0,15,0,2,0,0,0,0,0,24,10,22,3,15,0,13
2018-10-22 03:30:00,19,0,2,0,4,0,3,0,18,0,2,0,0,0,0,0,48,10,22,3,30,0,14
2018-10-22 03:45:00,10,0,0,0,5,0,1,0,14,0,2,0,2,0,2,0,36,10,22,3,45,0,15
2018-10-22 04:00:00,12,0,2,0,8,0,4,0,25,0,2,0,1,0,1,0,55,10,22,4,0,0,16
2018-10-22 04:15:00,15,0,1,0,8,0,4,0,19,0,0,0,0,0,0,0,47,10,22,4,15,0,17
2018-10-22 04:30:00,21,0,2,0,11,0,1,0,26,0,1,0,0,0,0,0,62,10,22,4,30,0,18
2018-10-22 04:45:00,21,0,3,0,9,0,5,0,30,0,3,0,0,0,2,0,73,10,22,4,45,0,19
2018-10-22 05:00:00,25,0,3,0,17,0,6,0,32,0,3,0,2,0,1,0,89,10,22,5,0,0,20
2018-10-22 05:15:00,28,0,3,0,10,0,4,0,26,0,3,0,4,0,5,0,83,10,22,5,15,0,21
2018-10-22 05:30:00,30,0,1,0,10,0,4,0,36,0,5,0,4,0,9,0,99,10,22,5,30,0,22
2018-10-22 05:45:00,43,0,6,0,11,0,7,0,40,0,7,0,4,0,8,0,126,10,22,5,45,0,23
2018-10-22 06:00:00,28,0,3,0,15,0,5,0,30,0,12,0,4,0,5,0,102,10,22,6,0,0,24
2018-10-22 06:15:00,26,0,2,0,16,0,11,0,36,0,7,0,8,0,8,0,114,10,22,6,15,0,25
2018-10-22 06:30:00,23,0,3,0,17,0,10,0,38,0,8,0,9,0,9,0,117,10,22,6,30,0,26
