,det9,det11,det13,det15,det17,det18,det19,det20,det21,det23,totalct,month,day,hour,minute,day-of-week,min_bin
2018-11-17 18:30:00,6,29,4,19,19,0,72,0,14,11,174,11,17,18,30,5,74
2018-11-17 18:45:00,12,26,4,21,15,0,74,0,12,9,173,11,17,18,45,5,75
2018-11-17 19:00:00,8,18,8,21,14,0,64,0,7,7,147,11,17,19,0,5,76
2018-11-17 19:15:00,7,21,3,20,15,0,61,0,11,11,149,11,17,19,15,5,77
2018-11-17 19:30:00,7,22,3,22,19,0,64,0,7,7,151,11,17,19,30,5,78
2018-11-17 19:45:00,7,26,3,33,15,0,48,0,14,11,157,11,17,19,45,5,79
2018-11-17 20:00:00,6,16,3,23,18,0,54,0,5,5,130,11,17,20,0,5,80
2018-11-17 20:15:00,5,26,0,23,20,0,56,0,1,1,132,11,17,20,15,5,81
2018-11-17 20:30:00,9,23,0,20,15,0,64,0,0,1,132,11,17,20,30,5,82
2018-11-17 20:45:00,10,24,0,21,19,0,65,0,2,2,143,11,17,20,45,5,83
2018-11-17 21:00:00,6,14,0,24,19,0,55,0,0,0,118,11,17,21,0,5,84
2018-11-17 21:15:00,6,15,1,22,16,0,60,0,2,2,124,11,17,21,15,5,85
2018-11-17 21:30:00,11,14,4,24,10,0,68,0,4,4,139,11,17,21,30,5,86
2018-11-17 21:45:00,8,14,1,22,17,0,62,0,0,0,124,11,17,21,45,5,87
2018-11-17 22:00:00,4,16,0,24,13,0,73,0,1,1,132,11,17,22,0,5,88
2018-11-17 22:15:00,6,14,1,21,9,0,54,0,0,1,106,11,17,22,15,5,89
2018-11-17 22:30:00,5,13,1,18,15,0,47,0,0,0,99,11,17,22,30,5,90
2018-11-17 22:45:00,5,13,0,16,6,0,40,0,0,0,80,11,17,22,45,5,91
2018-11-17 23:00:00,3,14,0,17,9,0,40,0,1,1,85,11,17,23,0,5,92
2018-11-17 23:15:00,6,9,0,18,8,0,29,0,0,0,70,11,17,23,15,5,93
2018-11-17 23:30:00,4,6,0,16,5,0,27,0,1,1,60,11,17,23,30,5,94
2018-11-17 23:45:00,2,7,0,15,8,0,25,0,0,0,57,11,17,23,45,5,95
2018-11-18 00:00:00,3,9,0,18,6,0,34,0,0,0,70,11,18,0,0,6,0
2018-11-18 00:15:00,2,5,0,17,8,0,23,0,1,1,57,11,18,0,15,6,1
2018-11-18 00:30:00,1,7,0,12,3,0,18,0,0,0,41,11,18,0,30,6,2
2018-11-18 00:45:00,2,6,0,19,1,0,17,0,0,0,45,11,18,0,45,6,3
2018-11-18 01:00:00,1,5,0,7,2,0,11,0,0,0,26,11,18,1,0,6,4
2018-11-18 01:15:00,1,9,0,7,2,0,12,0,0,0,31,11,18,1,15,6,5
2018-11-18 01:30:00,0,2,0,8,3,0,14,0,0,0,27,11,18,1,30,6,6
2018-11-18 01:45:00,2,3,0,6,3,0,7,0,0,0,21,11,18,1,45,6,7
2018-11-18 02:00:00,2,5,0,8,1,0,16,0,2,2,36,11,18,2,0,6,8
2018-11-18 02:15:00,1,1,0,5,2,0,8,0,0,2,19,11,18,2,15,6,9
2018-11-18 02:30:00,0,1,0,9,2,0,8,0,0,0,20,11,18,2,30,6,10
2018-11-18 02:45:00,4,7,0,5,3,0,8,0,1,1,29,11,18,2,45,6,11
2018-11-18 03:00:00,1,3,0,6,2,0,7,0,0,0,19,11,18,3,0,6,12
2018-11-18 03:15:00,1,2,0,5,1,0,6,0,1,1,17,11,18,3,15,6,13
2018-11-18 03:30:00,0,1,0,7,2,0,2,0,0,0,12,11,18,3,30,6,14
2018-11-18 03:45:00,0,1,0,5,3,0,5,0,0,0,14,11,18,3,45,6,15
2018-11-18 04:00:00,2,2,0,6,4,0,10,0,0,0,24,11,18,4,0,6,16
2018-11-18 04:15:00,0,1,0,9,2,0,9,0,0,0,21,11,18,4,15,6,17
2018-11-18 04:30:00,4,2,0,10,1,0,5,0,0,0,22,11,18,4,30,6,18
2018-11-18 04:45:00,2,1,0,11,4,0,7,0,0,0,25,11,18,4,45,6,19
2018-11-18 05:00:00,0,1,0,8,1,0,12,0,0,0,22,11,18,5,0,6,20
2018-11-18 05:15:00,0,2,0,18,1,0,7,0,0,0,28,11,18,5,15,6,21
2018-11-18 05:30:00,4,4,2,16,3,0,8,0,0,0,37,11,18,5,30,6,22
2018-11-18 05:45:00,1,3,0,19,5,0,15,0,2,3,48,11,18,5,45,6,23
2018-11-18 06:00:00,3,4,0,19,3,0,4,0,0,0,33,11,18,6,0,6,24
2018-11-18 06:15:00,2,1,0,12,7,0,12,0,0,0,34,11,18,6,15,6,25
2018-11-18 06:30:00,2,4,0,21,7,0,16,0,1,2,53,11,18,6,30,6,26
2018-11-18 06:45:00,1,3,0,26,9,0,24,0,0,0,63,11,18,6,45,6,27
2018-11-18 07:00:00,4,6,1,21,7,0,18,0,1,1,59,11,18,7,0,6,28
2018-11-18 07:15:00,5,15,0,28,11,0,31,0,1,2,93,11,18,7,15,6,29
2018-11-18 07:30:00,3,16,1,16,16,0,30,0,2,3,87,11,18,7,30,6,30
2018-11-18 07:45:00,7,18,3,30,12,0,34,0,1,2,107,11,18,7,45,6,31
2018-11-18 08:00:00,3,20,2,27,21,0,26,0,2,3,104,11,18,8,0,6,32
2018-11-18 08:15:00,6,12,1,31,20,0,41,0,3,3,117,11,18,8,15,6,33
2018-11-18 08:30:00,9,18,0,32,21,0,40,0,1,4,125,11,18,8,30,6,34
2018-11-18 08:45:00,10,15,0,33,14,0,36,0,3,3,114,11,18,8,45,6,35
2018-11-18 09:00:00,10,22,6,24,16,0,54,0,4,4,140,11,18,9,0,6,36
2018-11-18 09:15:00,7,20,2,33,20,0,52,0,1,2,137,11,18,9,15,6,37
2018-11-18 09:30:00,7,25,3,35,20,0,62,0,3,4,159,11,18,9,30,6,38
2018-11-18 09:45:00,10,24,1,25,18,0,66,0,4,4,152,11,18,9,45,6,39
2018-11-18 10:00:00,9,26,1,35,21,0,64,0,3,5,164,11,18,10,0,6,40
2018-11-18 10:15:00,10,27,2,19,20,0,73,0,4,5,160,11,18,10,15,6,41
2018-11-18 10:30:00,11,28,2,31,12,0,66,0,4,5,159,11,18,10,30,6,42
2018-11-18 10:45:00,17,25,5,31,12,0,60,0,4,4,158,11,18,10,45,6,43
2018-11-18 11:00:00,10,19,3,26,19,0,66,0,4,6,153,11,18,11,0,6,44
2018-11-18 11:15:00,11,25,1,13,21,0,90,0,1,4,166,11,18,11,15,6,45
2018-11-18 11:30:00,9,22,7,17,17,0,66,0,6,5,149,11,18,11,30,6,46
2018-11-18 11:45:00,10,22,6,27,12,0,68,0,5,7,157,11,18,11,45,6,47
2018-11-18 12:00:00,11,23,8,18,13,0,70,0,3,4,150,11,18,12,0,6,48
2018-11-18 12:15:00,9,20,4,12,16,0,70,0,8,8,147,11,18,12,15,6,49
2018-11-18 12:30:00,12,28,4,8,10,0,63,0,5,6,136,11,18,12,30,6,50
2018-11-18 12:45:00,13,29,4,15,6,0,56,0,5,8,136,11,18,12,45,6,51
2018-11-18 13:00:00,10,24,1,13,13,0,63,0,4,5,133,11,18,13,0,6,52
2018-11-18 13:15:00,10,24,3,26,11,0,68,0,8,8,158,11,18,13,15,6,53
2018-11-18 13:30:00,6,24,2,10,9,0,72,0,7,10,140,11,18,13,30,6,54
2018-11-18 13:45:00,12,19,5,14,9,0,67,0,6,7,139,11,18,13,45,6,55
2018-11-18 14:00:00,10,24,7,23,15,0,59,0,4,4,146,11,18,14,0,6,56
2018-11-18 14:15:00,9,32,5,19,20,0,63,0,5,6,159,11,18,14,15,6,57
2018-11-18 14:30:00,8,23,1,22,16,0,80,0,2,3,155,11,18,14,30,6,58
2018-11-18 14:45:00,10,25,4,22,16,0,62,0,5,4,148,11,18,14,45,6,59
2018-11-18 15:00:00,9,28,2,26,13,0,66,0,5,5,154,11,18,15,0,6,60
2018-11-18 15:15:00,9,25,4,21,16,0,63,0,6,7,151,11,18,15,15,6,61
2018-11-18 15:30:00,10,25,3,22,13,0,65,0,2,4,144,11,18,15,30,6,62
2018-11-18 15:45:00,16,27,2,23,21,0,72,0,3,4,168,11,18,15,45,6,63
2018-11-18 16:00:00,10,20,1,23,23,0,71,0,0,2,150,11,18,16,0,6,64
2018-11-18 16:15:00,9,20,6,25,24,0,69,0,2,4,159,11,18,16,15,6,65
2018-11-18 16:30:00,13,24,1,20,19,0,83,0,2,5,167,11,18,16,30,6,66
2018-11-18 16:45:00,10,21,4,25,17,0,71,0,2,2,152,11,18,16,45,6,67
2018-11-18 17:00:00,11,23,15,27,15,0,44,0,4,6,145,11,18,17,0,6,68
2018-11-18 17:15:00,9,16,2,31,16,0,59,0,4,4,141,11,18,17,15,6,69
2018-11-18 17:30:00,11,24,0,32,21,0,62,0,2,2,154,11,18,17,30,6,70
2018-11-18 17:45:00,10,22,2,31,19,0,56,0,0,0,140,11,18,17,45,6,71
2018-11-18 18:00:00,8,19,0,32,18,0,67,0,0,1,145,11,18,18,0,6,72
2018-11-18 18:15:00,8,25,2,26,17,0,72,0,3,4,157,11,18,18,15,6,73
2018-11-18 18:30:00,8,23,0,28,20,0,75,0,1,2,157,11,18,18,30,6,74
2018-11-18 18:45:00,9,28,0,23,19,0,56,0,2,3,140,11,18,18,45,6,75
2018-11-18 19:00:00,6,21,2,29,16,0,71,0,3,3,151,11,18,19,0,6,76
2018-11-18 19:15:00,8,17,1,27,11,0,47,0,1,1,113,11,18,19,15,6,77
2018-11-18 19:30:00,6,21,2,25,15,0,58,0,0,0,127,11,18,19,30,6,78
2018-11-18 19:45:00,7,19,0,24,10,0,50,0,1,1,112,11,18,19,45,6,79
2018-11-18 20:00:00,3,18,0,21,15,0,40,0,0,0,97,11,18,20,0,6,80
2018-11-18 20:15:00,5,14,1,24,10,0,44,0,1,1,100,11,18,20,15,6,81
2018-11-18 20:30:00,6,21,0,19,18,0,27,0,0,0,91,11,18,20,30,6,82
2018-11-18 20:45:00,3,15,0,24,12,0,41,0,0,0,95,11,18,20,45,6,83
2018-11-18 21:00:00,3,16,0,22,12,0,31,0,0,0,84,11,18,21,0,6,84
2018-11-18 21:15:00,5,13,0,22,10,0,36,0,1,1,88,11,18,21,15,6,85
2018-11-18 21:30:00,3,10,0,13,10,0,17,0,0,0,53,11,18,21,30,6,86
2018-11-18 21:45:00,2,7,1,13,11,0,23,0,0,0,57,11,18,21,45,6,87
2018-11-18 22:00:00,5,13,0,19,12,0,17,0,1,1,68,11,18,22,0,6,88
2018-11-18 22:15:00,6,8,1,12,9,0,29,0,0,0,65,11,18,22,15,6,89
2018-11-18 22:30:00,3,9,0,18,8,0,25,0,0,0,63,11,18,22,30,6,90
2018-11-18 22:45:00,4,11,0,14,6,0,13,0,1,1,50,11,18,22,45,6,91
2018-11-18 23:00:00,1,12,0,12,9,0,21,0,2,2,59,11,18,23,0,6,92
2018-11-18 23:15:00,1,11,0,10,6,0,9,0,0,0,37,11,18,23,15,6,93
2018-11-18 23:30:00,1,6,0,6,7,0,8,0,0,0,28,11,18,23,30,6,94
2018-11-18 23:45:00,0,3,0,9,3,0,11,0,0,1,27,11,18,23,45,6,95
2018-11-19 00:00:00,0,7,0,6,4,0,6,0,0,0,23,11,19,0,0,0,0
2018-11-19 00:15:00,6,5,0,10,3,0,9,0,0,0,33,11,19,0,15,0,1
2018-11-19 00:30:00,1,2,0,4,2,0,3,0,0,0,12,11,19,0,30,0,2
2018-11-19 00:45:00,0,3,0,10,3,0,10,0,0,0,26,11,19,0,45,0,3
2018-11-19 01:00:00,0,0,0,4,1,0,9,0,0,0,14,11,19,1,0,0,4
2018-11-19 01:15:00,3,6,0,6,4,0,3,0,0,0,22,11,19,1,15,0,5
2018-11-19 01:30:00,2,1,0,5,1,0,9,0,0,0,18,11,19,1,30,0,6
2018-11-19 01:45:00,1,6,0,6,0,0,5,0,0,0,18,11,19,1,45,0,7
2018-11-19 02:00:00,1,2,0,4,0,0,5,0,0,0,12,11,19,2,0,0,8
2018-11-19 02:15:00,1,0,0,3,2,0,5,0,0,0,11,11,19,2,15,0,9
2018-11-19 02:30:00,2,0,0,4,2,0,8,0,0,0,16,11,19,2,30,0,10
2018-11-19 02:45:00,0,2,0,11,1,0,5,0,0,0,19,11,19,2,45,0,11
2018-11-19 03:00:00,1,3,0,2,4,0,7,0,0,0,17,11,19,3,0,0,12
2018-11-19 03:15:00,1,3,0,8,1,0,13,0,1,1,28,11,19,3,15,0,13
2018-11-19 03:30:00,3,2,0,12,3,0,15,0,0,0,35,11,19,3,30,0,14
2018-11-19 03:45:00,4,4,0,10,7,0,17,0,0,0,42,11,19,3,45,0,15
2018-11-19 04:00:00,3,3,0,19,1,0,23,0,0,0,49,11,19,4,0,0,16
2018-11-19 04:15:00,5,20,0,12,2,0,41,0,0,0,80,11,19,4,15,0,17
2018-11-19 04:30:00,6,0,5,20,3,0,43,0,0,0,77,11,19,4,30,0,18
2018-11-19 04:45:00,5,4,5,21,1,0,46,0,0,0,82,11,19,4,45,0,19
2018-11-19 05:00:00,6,5,1,16,3,0,42,0,2,2,77,11,19,5,0,0,20
2018-11-19 05:15:00,8,5,0,18,2,0,40,0,1,1,75,11,19,5,15,0,21
2018-11-19 05:30:00,9,5,2,27,7,0,44,0,2,4,100,11,19,5,30,0,22
2018-11-19 05:45:00,8,3,7,23,5,0,48,0,4,5,103,11,19,5,45,0,23
2018-11-19 06:00:00,10,6,1,23,15,0,48,0,3,4,110,11,19,6,0,0,24
2018-11-19 06:15:00,10,7,3,29,16,0,68,0,0,1,134,11,19,6,15,0,25
2018-11-19 06:30:00,11,9,3,22,11,0,69,0,2,4,131,11,19,6,30,0,26
2018-11-19 06:45:00,9,15,7,19,5,0,41,0,6,11,113,11,19,6,45,0,27
2018-11-19 07:00:00,7,15,3,18,8,0,55,0,4,8,118,11,19,7,0,0,28
2018-11-19 07:15:00,10,16,4,13,7,0,37,0,1,1,89,11,19,7,15,0,29
2018-11-19 07:30:00,11,23,6,17,10,0,39,0,5,7,118,11,19,7,30,0,30
2018-11-19 07:45:00,10,20,8,12,14,0,26,0,5,7,102,11,19,7,45,0,31
2018-11-19 08:00:00,8,19,4,13,10,0,28,0,8,8,98,11,19,8,0,0,32
2018-11-19 08:15:00,11,21,7,14,11,0,68,0,8,10,150,11,19,8,15,0,33
2018-11-19 08:30:00,16,18,5,21,13,0,62,0,4,5,144,11,19,8,30,0,34
2018-11-19 08:45:00,12,18,7,10,18,0,65,0,4,6,140,11,19,8,45,0,35
2018-11-19 09:00:00,10,12,10,11,21,0,55,0,9,11,139,11,19,9,0,0,36
2018-11-19 09:15:00,9,25,5,19,16,0,65,0,6,6,151,11,19,9,15,0,37
2018-11-19 09:30:00,8,24,7,16,14,0,71,0,11,10,161,11,19,9,30,0,38
2018-11-19 09:45:00,9,27,7,12,13,0,46,0,12,13,139,11,19,9,45,0,39
2018-11-19 10:00:00,9,31,5,20,16,0,45,0,10,9,145,11,19,10,0,0,40
2018-11-19 10:15:00,13,19,6,19,14,0,61,0,6,6,144,11,19,10,15,0,41
2018-11-19 10:30:00,10,20,8,15,13,0,61,0,12,9,148,11,19,10,30,0,42
2018-11-19 10:45:00,11,26,4,15,12,0,58,0,15,13,154,11,19,10,45,0,43
2018-11-19 11:00:00,11,17,7,21,6,0,52,0,10,11,135,11,19,11,0,0,44
2018-11-19 11:15:00,13,23,7,24,8,0,34,0,9,7,125,11,19,11,15,0,45
2018-11-19 11:30:00,9,20,6,15,12,0,49,0,15,12,138,11,19,11,30,0,46
2018-11-19 11:45:00,6,20,8,21,13,0,44,0,13,12,137,11,19,11,45,0,47
2018-11-19 12:00:00,7,23,8,23,9,0,48,0,7,6,131,11,19,12,0,0,48
2018-11-19 12:15:00,6,21,7,21,15,0,47,0,6,5,128,11,19,12,15,0,49
2018-11-19 12:30:00,6,23,6,18,3,0,34,0,11,10,111,11,19,12,30,0,50
2018-11-19 12:45:00,10,20,6,8,10,0,36,0,8,7,105,11,19,12,45,0,51
2018-11-19 13:00:00,8,23,8,16,10,0,33,0,10,7,115,11,19,13,0,0,52
2018-11-19 13:15:00,9,19,11,10,11,0,46,0,12,9,127,11,19,13,15,0,53
2018-11-19 13:30:00,11,24,7,10,8,0,62,0,11,9,142,11,19,13,30,0,54
2018-11-19 13:45:00,8,26,6,8,10,0,50,0,12,10,130,11,19,13,45,0,55
2018-11-19 14:00:00,11,25,8,5,13,0,49,0,8,7,126,11,19,14,0,0,56
2018-11-19 14:15:00,9,19,6,8,13,0,45,0,9,10,119,11,19,14,15,0,57
2018-11-19 14:30:00,8,18,9,1,12,0,55,0,9,5,117,11,19,14,30,0,58
2018-11-19 14:45:00,9,18,6,10,7,0,47,0,7,6,110,11,19,14,45,0,59
2018-11-19 15:00:00,13,19,5,10,4,0,49,0,16,11,127,11,19,15,0,0,60
2018-11-19 15:15:00,9,28,6,9,6,0,33,0,9,7,107,11,19,15,15,0,61
2018-11-19 15:30:00,11,20,4,11,3,0,58,0,10,11,128,11,19,15,30,0,62
2018-11-19 15:45:00,8,18,10,10,9,0,35,0,13,15,118,11,19,15,45,0,63
2018-11-19 16:00:00,8,19,6,13,1,0,38,0,12,10,107,11,19,16,0,0,64
2018-11-19 16:15:00,9,16,8,15,4,0,44,0,7,5,108,11,19,16,15,0,65
2018-11-19 16:30:00,7,19,7,14,4,0,44,0,7,6,108,11,19,16,30,0,66
2018-11-19 16:45:00,12,22,7,16,6,0,39,0,9,7,118,11,19,16,45,0,67
2018-11-19 17:00:00,11,26,5,16,5,0,54,0,4,2,123,11,19,17,0,0,68
2018-11-19 17:15:00,10,27,6,16,8,0,37,0,15,13,132,11,19,17,15,0,69
2018-11-19 17:30:00,6,21,7,24,5,0,33,0,11,8,115,11,19,17,30,0,70
2018-11-19 17:45:00,8,21,2,23,8,0,58,0,15,15,150,11,19,17,45,0,71
2018-11-19 18:00:00,10,20,8,35,16,0,65,0,11,8,173,11,19,18,0,0,72
2018-11-19 18:15:00,7,22,5,21,16,0,51,0,13,14,149,11,19,18,15,0,73
2018-11-19 18:30:00,13,21,4,20,20,0,58,0,12,10,158,11,19,18,30,0,74
2018-11-19 18:45:00,10,23,3,22,18,0,58,0,10,9,153,11,19,18,45,0,75
2018-11-19 19:00:00,9,27,4,32,15,0,54,0,12,9,162,11,19,19,0,0,76
2018-11-19 19:15:00,10,21,3,26,15,0,49,0,12,13,149,11,19,19,15,0,77
2018-11-19 19:30:00,5,28,3,26,14,0,52,0,9,8,145,11,19,19,30,0,78
2018-11-19 19:45:00,3,16,3,24,17,0,62,0,7,8,140,11,19,19,45,0,79
2018-11-19 20:00:00,7,27,1,27,16,0,60,0,9,11,158,11,19,20,0,0,80
2018-11-19 20:15:00,10,21,1,29,15,0,57,0,1,3,137,11,19,20,15,0,81
2018-11-19 20:30:00,6,19,1,21,19,0,44,0,1,1,112,11,19,20,30,0,82
2018-11-19 20:45:00,4,17,4,22,11,0,51,0,4,4,117,11,19,20,45,0,83
2018-11-19 21:00:00,9,22,0,25,10,0,36,0,1,1,104,11,19,21,0,0,84
2018-11-19 21:15:00,4,13,1,20,8,0,37,0,0,1,84,11,19,21,15,0,85
2018-11-19 21:30:00,4,11,0,20,12,0,42,0,1,2,92,11,19,21,30,0,86
2018-11-19 21:45:00,2,14,1,21,18,0,26,0,0,0,82,11,19,21,45,0,87
2018-11-19 22:00:00,3,17,0,16,11,0,32,0,0,0,79,11,19,22,0,0,88
2018-11-19 22:15:00,4,15,1,17,11,0,27,0,0,0,75,11,19,22,15,0,89
2018-11-19 22:30:00,3,9,1,14,4,0,25,0,0,0,56,11,19,22,30,0,90
2018-11-19 22:45:00,2,11,0,11,4,0,20,0,0,0,48,11,19,22,45,0,91
2018-11-19 23:00:00,3,7,0,19,7,0,20,0,1,1,58,11,19,23,0,0,92
2018-11-19 23:15:00,2,9,1,20,4,0,14,0,0,0,50,11,19,23,15,0,93
2018-11-19 23:30:00,0,8,0,15,5,0,14,0,0,0,42,11,19,23,30,0,94
2018-11-19 23:45:00,0,6,0,19,3,0,12,0,0,0,40,11,19,23,45,0,95
2018-11-20 00:00:00,2,5,0,17,9,0,8,0,0,0,41,11,20,0,0,1,0
2018-11-20 00:15:00,1,8,0,13,4,0,7,0,0,0,33,11,20,0,15,1,1
2018-11-20 00:30:00,1,4,0,15,7,0,6,0,0,0,33,11,20,0,30,1,2
2018-11-20 00:45:00,0,7,0,11,3,0,13,0,0,0,34,11,20,0,45,1,3
2018-11-20 01:00:00,1,7,0,23,3,0,3,0,0,0,37,11,20,1,0,1,4
2018-11-20 01:15:00,0,6,0,15,0,0,10,0,0,0,31,11,20,1,15,1,5
2018-11-20 01:30:00,1,2,0,16,3,0,7,0,0,0,29,11,20,1,30,1,6
2018-11-20 01:45:00,1,5,0,15,2,0,3,0,0,0,26,11,20,1,45,1,7
2018-11-20 02:00:00,2,2,0,10,0,0,5,0,0,0,19,11,20,2,0,1,8
2018-11-20 02:15:00,2,4,0,10,1,0,5,0,0,0,22,11,20,2,15,1,9
2018-11-20 02:30:00,1,3,0,14,2,0,7,0,0,0,27,11,20,2,30,1,10
2018-11-20 02:45:00,1,4,0,18,1,0,10,0,0,0,34,11,20,2,45,1,11
2018-11-20 03:00:00,0,3,0,10,0,0,14,0,0,0,27,11,20,3,0,1,12
2018-11-20 03:15:00,1,1,0,9,2,0,7,0,0,0,20,11,20,3,15,1,13
2018-11-20 03:30:00,2,1,0,18,3,0,16,0,1,1,42,11,20,3,30,1,14
2018-11-20 03:45:00,5,5,1,16,2,0,17,0,1,1,48,11,20,3,45,1,15
2018-11-20 04:00:00,4,4,0,10,2,0,22,0,1,1,44,11,20,4,0,1,16
2018-11-20 04:15:00,4,3,0,16,0,0,34,0,0,0,57,11,20,4,15,1,17
2018-11-20 04:30:00,6,3,4,17,1,0,36,0,1,2,70,11,20,4,30,1,18
2018-11-20 04:45:00,6,4,6,21,1,0,51,0,0,0,89,11,20,4,45,1,19
2018-11-20 05:00:00,9,6,1,20,3,0,45,0,3,3,90,11,20,5,0,1,20
2018-11-20 05:15:00,7,2,0,23,3,0,43,0,1,1,80,11,20,5,15,1,21
2018-11-20 05:30:00,9,6,2,23,7,0,69,0,2,4,122,11,20,5,30,1,22
2018-11-20 05:45:00,7,9,6,21,6,0,53,0,4,10,116,11,20,5,45,1,23
2018-11-20 06:00:00,9,7,1,24,11,0,43,0,3,3,101,11,20,6,0,1,24
2018-11-20 06:15:00,7,11,2,29,8,0,68,0,2,3,130,11,20,6,15,1,25
2018-11-20 06:30:00,8,15,3,30,9,0,79,0,4,5,153,11,20,6,30,1,26
2018-11-20 06:45:00,9,20,5,17,15,0,72,0,5,14,157,11,20,6,45,1,27
2018-11-20 07:00:00,9,16,0,20,10,0,44,0,4,6,109,11,20,7,0,1,28
2018-11-20 07:15:00,9,25,3,23,12,0,35,0,2,2,111,11,20,7,15,1,29
2018-11-20 07:30:00,9,23,7,12,12,0,38,0,3,3,107,11,20,7,30,1,30
2018-11-20 07:45:00,4,20,5,8,10,0,29,0,9,11,96,11,20,7,45,1,31
2018-11-20 08:00:00,10,22,7,11,11,0,41,0,6,7,115,11,20,8,0,1,32
2018-11-20 08:15:00,12,18,6,8,17,0,69,0,5,6,141,11,20,8,15,1,33
2018-11-20 08:30:00,12,20,7,13,14,0,46,0,6,7,125,11,20,8,30,1,34
2018-11-20 08:45:00,11,21,8,11,14,0,48,0,6,6,125,11,20,8,45,1,35
2018-11-20 09:00:00,9,23,9,22,13,0,57,0,6,8,147,11,20,9,0,1,36
2018-11-20 09:15:00,11,25,9,23,13,0,44,0,9,10,144,11,20,9,15,1,37
2018-11-20 09:30:00,11,16,9,14,14,0,48,0,12,12,136,11,20,9,30,1,38
2018-11-20 09:45:00,9,30,9,15,14,0,37,0,11,11,136,11,20,9,45,1,39
2018-11-20 10:00:00,9,20,4,9,9,0,41,0,11,10,113,11,20,10,0,1,40
2018-11-20 10:15:00,13,22,6,22,13,0,40,0,15,12,143,11,20,10,15,1,41
2018-11-20 10:30:00,12,28,6,14,13,0,41,0,12,10,136,11,20,10,30,1,42
2018-11-20 10:45:00,11,29,7,1,14,0,43,0,15,8,128,11,20,10,45,1,43
2018-11-20 11:00:00,8,20,6,20,11,0,27,0,8,8,108,11,20,11,0,1,44
2018-11-20 11:15:00,9,26,8,18,8,0,25,0,13,12,119,11,20,11,15,1,45
2018-11-20 11:30:00,8,16,8,21,10,0,34,0,11,7,115,11,20,11,30,1,46
2018-11-20 11:45:00,10,21,10,14,12,0,34,0,13,10,124,11,20,11,45,1,47
2018-11-20 12:00:00,9,22,5,15,15,0,42,0,16,11,135,11,20,12,0,1,48
2018-11-20 12:15:00,7,17,9,22,8,0,21,0,10,10,104,11,20,12,15,1,49
2018-11-20 12:30:00,7,17,7,18,8,0,40,0,9,8,114,11,20,12,30,1,50
2018-11-20 12:45:00,6,20,6,12,17,0,48,0,7,7,123,11,20,12,45,1,51
2018-11-20 13:00:00,13,23,6,9,14,0,45,0,11,8,129,11,20,13,0,1,52
2018-11-20 13:15:00,9,22,8,13,16,0,40,0,7,0,115,11,20,13,15,1,53
2018-11-20 13:30:00,11,26,3,10,10,0,46,0,13,14,133,11,20,13,30,1,54
2018-11-20 13:45:00,8,28,9,1,16,0,51,0,8,10,131,11,20,13,45,1,55
2018-11-20 14:00:00,13,19,1,0,12,0,36,0,17,13,111,11,20,14,0,1,56
2018-11-20 14:15:00,13,17,6,3,12,0,26,0,14,5,96,11,20,14,15,1,57
2018-11-20 14:30:00,11,31,7,2,8,0,35,0,18,13,125,11,20,14,30,1,58
2018-11-20 14:45:00,8,17,6,8,7,0,51,0,9,7,113,11,20,14,45,1,59
2018-11-20 15:00:00,6,21,9,11,5,0,54,0,8,7,121,11,20,15,0,1,60
2018-11-20 15:15:00,10,26,6,10,7,0,55,0,10,10,134,11,20,15,15,1,61
2018-11-20 15:30:00,10,21,9,6,5,0,47,0,6,4,108,11,20,15,30,1,62
2018-11-20 15:45:00,9,24,7,14,5,0,40,0,12,9,120,11,20,15,45,1,63
2018-11-20 16:00:00,11,22,11,12,8,0,52,0,8,4,128,11,20,16,0,1,64
2018-11-20 16:15:00,8,28,8,21,5,0,51,0,7,6,134,11,20,16,15,1,65
2018-11-20 16:30:00,9,21,6,16,7,0,44,0,5,3,111,11,20,16,30,1,66
2018-11-20 16:45:00,9,18,6,15,5,0,16,0,6,3,78,11,20,16,45,1,67
2018-11-20 17:00:00,5,22,6,15,5,0,52,0,15,11,131,11,20,17,0,1,68
2018-11-20 17:15:00,12,15,5,13,3,0,46,0,8,3,105,11,20,17,15,1,69
2018-11-20 17:30:00,6,28,3,25,5,0,81,0,6,6,160,11,20,17,30,1,70
2018-11-20 17:45:00,9,25,8,10,8,0,53,0,16,15,144,11,20,17,45,1,71
2018-11-20 18:00:00,11,26,10,21,12,0,38,0,9,7,134,11,20,18,0,1,72
2018-11-20 18:15:00,9,21,7,17,11,0,60,0,11,15,151,11,20,18,15,1,73
2018-11-20 18:30:00,14,24,6,19,15,0,61,0,15,12,166,11,20,18,30,1,74
2018-11-20 18:45:00,12,27,3,30,16,0,72,0,11,9,180,11,20,18,45,1,75
2018-11-20 19:00:00,10,28,7,27,21,0,60,0,9,11,173,11,20,19,0,1,76
2018-11-20 19:15:00,11,21,4,22,15,0,48,0,9,9,139,11,20,19,15,1,77
2018-11-20 19:30:00,7,21,6,26,18,0,61,0,11,11,161,11,20,19,30,1,78
2018-11-20 19:45:00,7,27,0,26,15,0,53,0,11,11,150,11,20,19,45,1,79
2018-11-20 20:00:00,7,27,3,31,12,0,64,0,9,9,162,11,20,20,0,1,80
2018-11-20 20:15:00,3,15,2,27,16,0,68,0,4,4,139,11,20,20,15,1,81
